date,channel,signups
2025-10-21,Partner,9
2025-10-22,Organic,49
2025-10-22,Google,44
2025-10-22,LinkedIn,10
2025-10-22,Facebook,16
2025-10-22,Referral,32
2025-10-22,Email,9
2025-10-22,Direct,2
2025-10-22,Partner,5
2025-10-23,Organic,73
2025-10-23,Google,37
2025-10-23,LinkedIn,4
2025-10-23,Facebook,31
2025-10-23,Referral,32
2025-10-23,Email,3
2025-10-23,Direct,13
2025-10-23,Partner,11
2025-10-24,Organic,52
2025-10-24,Google,31
2025-10-24,LinkedIn,15
2025-10-24,Facebook,26
2025-10-24,Referral,18
2025-10-24,Email,9
2025-10-24,Direct,2
2025-10-24,Partner,5
2025-10-25,Organic,62
2025-10-25,Google,31
2025-10-25,LinkedIn,11
2025-10-25,Facebook,28
2025-10-25,Referral,9
2025-10-25,Email,5
2025-10-25,Direct,21
2025-10-25,Partner,41
2025-10-26,Organic,47
2025-10-26,Google,44
2025-10-26,LinkedIn,5
2025-10-26,Facebook,11
2025-10-26,Referral,4
2025-10-26,Email,3
2025-10-26,Direct,15
2025-10-26,Partner,18
2025-10-27,Organic,40
2025-10-27,Google,43
2025-10-27,LinkedIn,32
2025-10-27,Facebook,19
2025-10-27,Referral,4
2025-10-27,Email,4
2025-10-27,Direct,19
2025-10-27,Partner,21
2025-10-28,Organic,48
2025-10-28,Google,36
2025-10-28,LinkedIn,21
2025-10-28,Facebook,14
2025-10-28,Referral,4
2025-10-28,Email,13
2025-10-28,Direct,6
2025-10-28,Partner,5
2025-10-29,Organic,68
2025-10-29,Google,32
2025-10-29,LinkedIn,10
2025-10-29,Facebook,17
2025-10-29,Referral,12
2025-10-29,Email,5
2025-10-29,Direct,2
2025-10-29,Partner,35
2025-10-30,Organic,59
2025-10-30,Google,34
2025-10-30,LinkedIn,35
2025-10-30,Facebook,26
2025-10-30,Referral,33
2025-10-30,Email,15
2025-10-30,Direct,6
2025-10-30,Partner,17
2025-10-31,Organic,50
2025-10-31,Google,22
2025-10-31,LinkedIn,18
2025-10-31,Facebook,22
2025-10-31,Referral,26
2025-10-31,Email,5
2025-10-31,Direct,12
2025-10-31,Partner,5
2025-11-01,Organic,71
2025-11-01,Google,29
2025-11-01,LinkedIn,15
2025-11-01,Facebook,2
2025-11-01,Referral,39
2025-11-01,Email,19
2025-11-01,Direct,6
2025-11-01,Partner,9
2025-11-02,Organic,51
2025-11-02,Google,33
2025-11-02,LinkedIn,23
2025-11-02,Facebook,22
2025-11-02,Referral,4
2025-11-02,Email,4
2025-11-02,Direct,17
2025-11-02,Partner,5
2025-11-03,Organic,64
2025-11-03,Google,34
2025-11-03,LinkedIn,30
2025-11-03,Facebook,9
2025-11-03,Referral,12
2025-11-03,Email,3
2025-11-03,Direct,2
2025-11-03,Partner,27
2025-11-04,Organic,70
2025-11-04,Google,36
2025-11-04,LinkedIn,17
2025-11-04,Facebook,21
2025-11-04,Referral,27
2025-11-04,Email,18
2025-11-04,Direct,2
2025-11-04,Partner,5
2025-11-05,Organic,54
2025-11-05,Google,43
2025-11-05,LinkedIn,22
2025-11-05,Facebook,13
2025-11-05,Referral,4
2025-11-05,Email,13
2025-11-05,Direct,11
2025-11-05,Partner,5
2025-11-06,Organic,55
2025-11-06,Google,26
2025-11-06,LinkedIn,4
2025-11-06,Facebook,25
2025-11-06,Referral,24
2025-11-06,Email,18
2025-11-06,Direct,2
2025-11-06,Partner,5
2025-11-07,Organic,51
2025-11-07,Google,36
2025-11-07,LinkedIn,31
2025-11-07,Facebook,33
2025-11-07,Referral,29
2025-11-07,Email,20
2025-11-07,Direct,21
2025-11-07,Partner,5
2025-11-08,Organic,48
2025-11-08,Google,40
2025-11-08,LinkedIn,42
2025-11-08,Facebook,19
2025-11-08,Referral,4
2025-11-08,Email,23
2025-11-08,Direct,11
2025-11-08,Partner,9
2025-11-09,Organic,65
2025-11-09,Google,37
2025-11-09,LinkedIn,9
2025-11-09,Facebook,26
2025-11-09,Referral,4
2025-11-09,Email,25
2025-11-09,Direct,16
2025-11-09,Partner,17
2025-11-10,Organic,46
2025-11-10,Google,45
2025-11-10,LinkedIn,6
2025-11-10,Facebook,9
2025-11-10,Referral,34
2025-11-10,Email,17
2025-11-10,Direct,21
2025-11-10,Partner,7
2025-11-11,Organic,66
2025-11-11,Google,30
2025-11-11,LinkedIn,4
2025-11-11,Facebook,18
2025-11-11,Referral,8
2025-11-11,Email,3
2025-11-11,Direct,9
2025-11-11,Partner,15
2025-11-12,Organic,73
2025-11-12,Google,27
2025-11-12,LinkedIn,16
2025-11-12,Facebook,19
2025-11-12,Referral,32
2025-11-12,Email,10
2025-11-12,Direct,2
2025-11-12,Partner,5
2025-11-13,Organic,51
2025-11-13,Google,39
2025-11-13,LinkedIn,22
2025-11-13,Facebook,14
2025-11-13,Referral,19
2025-11-13,Email,27
2025-11-13,Direct,7
2025-11-13,Partner,7
2025-11-14,Organic,55
2025-11-14,Google,31
2025-11-14,LinkedIn,31
2025-11-14,Facebook,15
2025-11-14,Referral,9
2025-11-14,Email,20
2025-11-14,Direct,13
2025-11-14,Partner,10
2025-11-15,Organic,56
2025-11-15,Google,35
2025-11-15,LinkedIn,20
2025-11-15,Facebook,25
2025-11-15,Referral,33
2025-11-15,Email,24
2025-11-15,Direct,14
2025-11-15,Partner,20
2025-11-16,Organic,48
2025-11-16,Google,40
2025-11-16,LinkedIn,8
2025-11-16,Facebook,16
2025-11-16,Referral,27
2025-11-16,Email,3
2025-11-16,Direct,13
2025-11-16,Partner,5
2025-11-17,Organic,67
2025-11-17,Google,48
2025-11-17,LinkedIn,34
2025-11-17,Facebook,14
2025-11-17,Referral,18
2025-11-17,Email,11
2025-11-17,Direct,2
2025-11-17,Partner,17
2025-11-18,Organic,75
2025-11-18,Google,33
2025-11-18,LinkedIn,8
2025-11-18,Facebook,10
2025-11-18,Referral,10
2025-11-18,Email,22
2025-11-18,Direct,11
2025-11-18,Partner,18
2025-11-19,Organic,47
2025-11-19,Google,30
2025-11-19,LinkedIn,19
2025-11-19,Facebook,3
2025-11-19,Referral,26
2025-11-19,Email,29
2025-11-19,Direct,9
2025-11-19,Partner,8
2025-11-20,Organic,52
2025-11-20,Google,40
2025-11-20,LinkedIn,4
2025-11-20,Facebook,19
2025-11-20,Referral,10
2025-11-20,Email,30
2025-11-20,Direct,6
2025-11-20,Partner,6
2025-11-21,Organic,58
2025-11-21,Google,41
2025-11-21,LinkedIn,21
2025-11-21,Facebook,28
2025-11-21,Referral,30
2025-11-21,Email,3
2025-11-21,Direct,2
2025-11-21,Partner,8
2025-11-22,Organic,57
2025-11-22,Google,40
2025-11-22,LinkedIn,34
2025-11-22,Facebook,23
2025-11-22,Referral,26
2025-11-22,Email,4
2025-11-22,Direct,5
2025-11-22,Partner,5
2025-11-23,Organic,47
2025-11-23,Google,44
2025-11-23,LinkedIn,4
2025-11-23,Facebook,19
2025-11-23,Referral,12
2025-11-23,Email,35
2025-11-23,Direct,28
2025-11-23,Partner,13
2025-11-24,Organic,51
2025-11-24,Google,45
2025-11-24,LinkedIn,4
2025-11-24,Facebook,5
2025-11-24,Referral,18
2025-11-24,Email,18
2025-11-24,Direct,17
2025-11-24,Partner,5
2025-11-25,Organic,38
2025-11-25,Google,29
2025-11-25,LinkedIn,22
2025-11-25,Facebook,26
2025-11-25,Referral,30
2025-11-25,Email,3
2025-11-25,Direct,27
2025-11-25,Partner,5
2025-11-26,Organic,63
2025-11-26,Google,39
2025-11-26,LinkedIn,27
2025-11-26,Facebook,15
2025-11-26,Referral,4
2025-11-26,Email,10
2025-11-26,Direct,2
2025-11-26,Partner,25
2025-11-27,Organic,43
2025-11-27,Google,42
2025-11-27,LinkedIn,22
2025-11-27,Facebook,16
2025-11-27,Referral,37
2025-11-27,Email,24
2025-11-27,Direct,30
2025-11-27,Partner,6
2025-11-28,Organic,53
2025-11-28,Google,27
2025-11-28,LinkedIn,10
2025-11-28,Facebook,22
2025-11-28,Referral,27
2025-11-28,Email,4
2025-11-28,Direct,20
2025-11-28,Partner,5
2025-11-29,Organic,61
2025-11-29,Google,40
2025-11-29,LinkedIn,50
2025-11-29,Facebook,17
2025-11-29,Referral,15
2025-11-29,Email,12
2025-11-29,Direct,8
2025-11-29,Partner,24
2025-11-30,Organic,59
2025-11-30,Google,33
2025-11-30,LinkedIn,5
2025-11-30,Facebook,20
2025-11-30,Referral,11
2025-11-30,Email,19
2025-11-30,Direct,7
2025-11-30,Partner,23
2025-12-01,Organic,48
2025-12-01,Google,34
2025-12-01,LinkedIn,23
2025-12-01,Facebook,2
2025-12-01,Referral,20
2025-12-01,Email,28
2025-12-01,Direct,9
2025-12-01,Partner,18
2025-12-02,Organic,42
2025-12-02,Google,30
2025-12-02,LinkedIn,12
2025-12-02,Facebook,15
2025-12-02,Referral,26
2025-12-02,Email,3
2025-12-02,Direct,6
2025-12-02,Partner,5
2025-12-03,Organic,42
2025-12-03,Google,41
2025-12-03,LinkedIn,9
2025-12-03,Facebook,15
2025-12-03,Referral,13
2025-12-03,Email,3
2025-12-03,Direct,12
2025-12-03,Partner,30
2025-12-04,Organic,54
2025-12-04,Google,28
2025-12-04,LinkedIn,43
2025-12-04,Facebook,11
2025-12-04,Referral,31
2025-12-04,Email,24
2025-12-04,Direct,2
2025-12-04,Partner,17
2025-12-05,Organic,63
2025-12-05,Google,24
2025-12-05,LinkedIn,5
2025-12-05,Facebook,13
2025-12-05,Referral,18
2025-12-05,Email,3
2025-12-05,Direct,19
2025-12-05,Partner,5
2025-12-06,Organic,60
2025-12-06,Google,36
2025-12-06,LinkedIn,6
2025-12-06,Facebook,18
2025-12-06,Referral,10
2025-12-06,Email,3
2025-12-06,Direct,2
2025-12-06,Partner,38
2025-12-07,Organic,69
2025-12-07,Google,33
2025-12-07,LinkedIn,39
2025-12-07,Facebook,12
2025-12-07,Referral,31
2025-12-07,Email,3
2025-12-07,Direct,7
2025-12-07,Partner,17
2025-12-08,Organic,37
2025-12-08,Google,28
2025-12-08,LinkedIn,4
2025-12-08,Facebook,20
2025-12-08,Referral,4
2025-12-08,Email,27
2025-12-08,Direct,9
2025-12-08,Partner,5
2025-12-09,Organic,57
2025-12-09,Google,29
2025-12-09,LinkedIn,17
2025-12-09,Facebook,15
2025-12-09,Referral,38
2025-12-09,Email,34
2025-12-09,Direct,13
2025-12-09,Partner,10
2025-12-10,Organic,52
2025-12-10,Google,41
2025-12-10,LinkedIn,51
2025-12-10,Facebook,16
2025-12-10,Referral,9
2025-12-10,Email,29
2025-12-10,Direct,4
2025-12-10,Partner,22
2025-12-11,Organic,53
2025-12-11,Google,44
2025-12-11,LinkedIn,25
2025-12-11,Facebook,19
2025-12-11,Referral,33
2025-12-11,Email,6
2025-12-11,Direct,17
2025-12-11,Partner,21
2025-12-12,Organic,62
2025-12-12,Google,19
2025-12-12,LinkedIn,31
2025-12-12,Facebook,29
2025-12-12,Referral,10
2025-12-12,Email,3
2025-12-12,Direct,13
2025-12-12,Partner,5
2025-12-13,Organic,39
2025-12-13,Google,35
2025-12-13,LinkedIn,4
2025-12-13,Facebook,7
2025-12-13,Referral,20
2025-12-13,Email,24
2025-12-13,Direct,8
2025-12-13,Partner,5
2025-12-14,Organic,69
2025-12-14,Google,34
2025-12-14,LinkedIn,11
2025-12-14,Facebook,11
2025-12-14,Referral,4
2025-12-14,Email,3
2025-12-14,Direct,8
2025-12-14,Partner,32
2025-12-15,Organic,45
2025-12-15,Google,46
2025-12-15,LinkedIn,13
2025-12-15,Facebook,15
2025-12-15,Referral,4
2025-12-15,Email,3
2025-12-15,Direct,22
2025-12-15,Partner,7
2025-12-16,Organic,58
2025-12-16,Google,38
2025-12-16,LinkedIn,19
2025-12-16,Facebook,14
2025-12-16,Referral,29
2025-12-16,Email,18
2025-12-16,Direct,9
2025-12-16,Partner,22
2025-12-17,Organic,46
2025-12-17,Google,48
2025-12-17,LinkedIn,4
2025-12-17,Facebook,29
2025-12-17,Referral,15
2025-12-17,Email,6
2025-12-17,Direct,10
2025-12-17,Partner,19
2025-12-18,Organic,55
2025-12-18,Google,30
2025-12-18,LinkedIn,14
2025-12-18,Facebook,9
2025-12-18,Referral,34
2025-12-18,Email,3
2025-12-18,Direct,11
2025-12-18,Partner,17
2025-12-19,Organic,41
2025-12-19,Google,30
2025-12-19,LinkedIn,7
2025-12-19,Facebook,25
2025-12-19,Referral,25
2025-12-19,Email,3
2025-12-19,Direct,12
2025-12-19,Partner,19
2025-12-20,Organic,52
2025-12-20,Google,24
2025-12-20,LinkedIn,39
2025-12-20,Facebook,11
2025-12-20,Referral,17
2025-12-20,Email,3
2025-12-20,Direct,12
2025-12-20,Partner,21
2025-12-21,Organic,46
2025-12-21,Google,45
2025-12-21,LinkedIn,13
2025-12-21,Facebook,10
2025-12-21,Referral,20
2025-12-21,Email,13
2025-12-21,Direct,17
2025-12-21,Partner,27
2025-12-22,Organic,43
2025-12-22,Google,30
2025-12-22,LinkedIn,5
2025-12-22,Facebook,14
2025-12-22,Referral,25
2025-12-22,Email,13
2025-12-22,Direct,13
2025-12-22,Partner,11
2025-12-23,Organic,47
2025-12-23,Google,27
2025-12-23,LinkedIn,31
2025-12-23,Facebook,6
2025-12-23,Referral,34
2025-12-23,Email,4
2025-12-23,Direct,12
2025-12-23,Partner,31
2025-12-24,Organic,64
2025-12-24,Google,38
2025-12-24,LinkedIn,18
2025-12-24,Facebook,17
2025-12-24,Referral,28
2025-12-24,Email,3
2025-12-24,Direct,19
2025-12-24,Partner,5
2025-12-25,Organic,70
2025-12-25,Google,41
2025-12-25,LinkedIn,33
2025-12-25,Facebook,22
2025-12-25,Referral,25
2025-12-25,Email,5
2025-12-25,Direct,10
2025-12-25,Partner,5
2025-12-26,Organic,54
2025-12-26,Google,29
2025-12-26,LinkedIn,16
2025-12-26,Facebook,16
2025-12-26,Referral,27
2025-12-26,Email,22
2025-12-26,Direct,11
2025-12-26,Partner,10
2025-12-27,Organic,56
2025-12-27,Google,39
2025-12-27,LinkedIn,7
2025-12-27,Facebook,19
2025-12-27,Referral,4
2025-12-27,Email,15
2025-12-27,Direct,20
2025-12-27,Partner,17
2025-12-28,Organic,42
2025-12-28,Google,32
2025-12-28,LinkedIn,33
2025-12-28,Facebook,11
2025-12-28,Referral,14
2025-12-28,Email,15
2025-12-28,Direct,13
2025-12-28,Partner,18
2025-12-29,Organic,56
2025-12-29,Google,32
2025-12-29,LinkedIn,23
2025-12-29,Facebook,10
2025-12-29,Referral,29
2025-12-29,Email,7
2025-12-29,Direct,11
2025-12-29,Partner,11
2025-12-30,Organic,61
2025-12-30,Google,30
2025-12-30,LinkedIn,41
2025-12-30,Facebook,19
2025-12-30,Referral,9
2025-12-30,Email,3
2025-12-30,Direct,9
2025-12-30,Partner,5
2025-12-31,Organic,44
2025-12-31,Google,41
2025-12-31,LinkedIn,20
2025-12-31,Facebook,13
2025-12-31,Referral,12
2025-12-31,Email,9
2025-12-31,Direct,6
2025-12-31,Partner,11
