date,channel,paid_customers,mrr
2025-07-15,Email,1,240
2025-07-15,Direct,2,500
2025-07-15,Partner,4,1600
2025-07-16,Organic,7,1540
2025-07-16,Google,2,440
2025-07-16,LinkedIn,2,700
2025-07-16,Facebook,1,180
2025-07-16,Referral,6,1800
2025-07-16,Email,0,0
2025-07-16,Direct,0,0
2025-07-16,Partner,10,4000
2025-07-17,Organic,5,1100
2025-07-17,Google,3,660
2025-07-17,LinkedIn,5,1750
2025-07-17,Facebook,1,180
2025-07-17,Referral,0,0
2025-07-17,Email,2,480
2025-07-17,Direct,0,0
2025-07-17,Partner,1,400
2025-07-18,Organic,6,1320
2025-07-18,Google,3,660
2025-07-18,LinkedIn,4,1400
2025-07-18,Facebook,1,180
2025-07-18,Referral,7,2100
2025-07-18,Email,1,240
2025-07-18,Direct,0,0
2025-07-18,Partner,3,1200
2025-07-19,Organic,5,1100
2025-07-19,Google,3,660
2025-07-19,LinkedIn,4,1400
2025-07-19,Facebook,2,360
2025-07-19,Referral,5,1500
2025-07-19,Email,2,480
2025-07-19,Direct,0,0
2025-07-19,Partner,4,1600
2025-07-20,Organic,5,1100
2025-07-20,Google,2,440
2025-07-20,LinkedIn,1,350
2025-07-20,Facebook,1,180
2025-07-20,Referral,6,1800
2025-07-20,Email,3,720
2025-07-20,Direct,0,0
2025-07-20,Partner,3,1200
2025-07-21,Organic,7,1540
2025-07-21,Google,3,660
2025-07-21,LinkedIn,6,2100
2025-07-21,Facebook,0,0
2025-07-21,Referral,6,1800
2025-07-21,Email,0,0
2025-07-21,Direct,1,250
2025-07-21,Partner,7,2800
2025-07-22,Organic,7,1540
2025-07-22,Google,1,220
2025-07-22,LinkedIn,6,2100
2025-07-22,Facebook,0,0
2025-07-22,Referral,1,300
2025-07-22,Email,3,720
2025-07-22,Direct,1,250
2025-07-22,Partner,1,400
2025-07-23,Organic,5,1100
2025-07-23,Google,3,660
2025-07-23,LinkedIn,6,2100
2025-07-23,Facebook,0,0
2025-07-23,Referral,4,1200
2025-07-23,Email,3,720
2025-07-23,Direct,1,250
2025-07-23,Partner,2,800
2025-07-24,Organic,7,1540
2025-07-24,Google,3,660
2025-07-24,LinkedIn,5,1750
2025-07-24,Facebook,0,0
2025-07-24,Referral,1,300
2025-07-24,Email,0,0
2025-07-24,Direct,1,250
2025-07-24,Partner,3,1200
2025-07-25,Organic,7,1540
2025-07-25,Google,3,660
2025-07-25,LinkedIn,4,1400
2025-07-25,Facebook,1,180
2025-07-25,Referral,4,1200
2025-07-25,Email,2,480
2025-07-25,Direct,0,0
2025-07-25,Partner,1,400
2025-07-26,Organic,8,1760
2025-07-26,Google,4,880
2025-07-26,LinkedIn,3,1050
2025-07-26,Facebook,1,180
2025-07-26,Referral,2,600
2025-07-26,Email,0,0
2025-07-26,Direct,1,250
2025-07-26,Partner,5,2000
2025-07-27,Organic,7,1540
2025-07-27,Google,2,440
2025-07-27,LinkedIn,4,1400
2025-07-27,Facebook,1,180
2025-07-27,Referral,6,1800
2025-07-27,Email,0,0
2025-07-27,Direct,0,0
2025-07-27,Partner,2,800
2025-07-28,Organic,6,1320
2025-07-28,Google,2,440
2025-07-28,LinkedIn,2,700
2025-07-28,Facebook,1,180
2025-07-28,Referral,2,600
2025-07-28,Email,0,0
2025-07-28,Direct,1,250
2025-07-28,Partner,1,400
2025-07-29,Organic,6,1320
2025-07-29,Google,3,660
2025-07-29,LinkedIn,1,350
2025-07-29,Facebook,1,180
2025-07-29,Referral,1,300
2025-07-29,Email,1,240
2025-07-29,Direct,2,500
2025-07-29,Partner,1,400
2025-07-30,Organic,8,1760
2025-07-30,Google,3,660
2025-07-30,LinkedIn,2,700
2025-07-30,Facebook,1,180
2025-07-30,Referral,1,300
2025-07-30,Email,1,240
2025-07-30,Direct,1,250
2025-07-30,Partner,6,2400
2025-07-31,Organic,6,1320
2025-07-31,Google,2,440
2025-07-31,LinkedIn,0,0
2025-07-31,Facebook,1,180
2025-07-31,Referral,8,2400
2025-07-31,Email,1,240
2025-07-31,Direct,0,0
2025-07-31,Partner,4,1600
2025-08-01,Organic,7,1540
2025-08-01,Google,3,660
2025-08-01,LinkedIn,4,1400
2025-08-01,Facebook,1,180
2025-08-01,Referral,5,1500
2025-08-01,Email,2,480
2025-08-01,Direct,0,0
2025-08-01,Partner,1,400
2025-08-02,Organic,10,2200
2025-08-02,Google,4,880
2025-08-02,LinkedIn,8,2800
2025-08-02,Facebook,0,0
2025-08-02,Referral,3,900
2025-08-02,Email,0,0
2025-08-02,Direct,1,250
2025-08-02,Partner,5,2000
2025-08-03,Organic,7,1540
2025-08-03,Google,3,660
2025-08-03,LinkedIn,6,2100
2025-08-03,Facebook,0,0
2025-08-03,Referral,3,900
2025-08-03,Email,2,480
2025-08-03,Direct,1,250
2025-08-03,Partner,5,2000
2025-08-04,Organic,7,1540
2025-08-04,Google,2,440
2025-08-04,LinkedIn,2,700
2025-08-04,Facebook,0,0
2025-08-04,Referral,6,1800
2025-08-04,Email,0,0
2025-08-04,Direct,1,250
2025-08-04,Partner,6,2400
2025-08-05,Organic,5,1100
2025-08-05,Google,4,880
2025-08-05,LinkedIn,5,1750
2025-08-05,Facebook,2,360
2025-08-05,Referral,3,900
2025-08-05,Email,2,480
2025-08-05,Direct,0,0
2025-08-05,Partner,1,400
2025-08-06,Organic,7,1540
2025-08-06,Google,3,660
2025-08-06,LinkedIn,6,2100
2025-08-06,Facebook,1,180
2025-08-06,Referral,3,900
2025-08-06,Email,2,480
2025-08-06,Direct,2,500
2025-08-06,Partner,6,2400
2025-08-07,Organic,6,1320
2025-08-07,Google,2,440
2025-08-07,LinkedIn,3,1050
2025-08-07,Facebook,1,180
2025-08-07,Referral,6,1800
2025-08-07,Email,0,0
2025-08-07,Direct,0,0
2025-08-07,Partner,1,400
2025-08-08,Organic,6,1320
2025-08-08,Google,2,440
2025-08-08,LinkedIn,2,700
2025-08-08,Facebook,1,180
2025-08-08,Referral,1,300
2025-08-08,Email,2,480
2025-08-08,Direct,1,250
2025-08-08,Partner,1,400
2025-08-09,Organic,6,1320
2025-08-09,Google,3,660
2025-08-09,LinkedIn,1,350
2025-08-09,Facebook,0,0
2025-08-09,Referral,0,0
2025-08-09,Email,0,0
2025-08-09,Direct,1,250
2025-08-09,Partner,1,400
2025-08-10,Organic,6,1320
2025-08-10,Google,2,440
2025-08-10,LinkedIn,4,1400
2025-08-10,Facebook,1,180
2025-08-10,Referral,4,1200
2025-08-10,Email,3,720
2025-08-10,Direct,0,0
2025-08-10,Partner,1,400
2025-08-11,Organic,5,1100
2025-08-11,Google,3,660
2025-08-11,LinkedIn,1,350
2025-08-11,Facebook,1,180
2025-08-11,Referral,0,0
2025-08-11,Email,2,480
2025-08-11,Direct,1,250
2025-08-11,Partner,1,400
2025-08-12,Organic,7,1540
2025-08-12,Google,4,880
2025-08-12,LinkedIn,2,700
2025-08-12,Facebook,1,180
2025-08-12,Referral,4,1200
2025-08-12,Email,0,0
2025-08-12,Direct,0,0
2025-08-12,Partner,6,2400
2025-08-13,Organic,8,1760
2025-08-13,Google,3,660
2025-08-13,LinkedIn,8,2800
2025-08-13,Facebook,1,180
2025-08-13,Referral,5,1500
2025-08-13,Email,0,0
2025-08-13,Direct,1,250
2025-08-13,Partner,1,400
2025-08-14,Organic,6,1320
2025-08-14,Google,2,440
2025-08-14,LinkedIn,3,1050
2025-08-14,Facebook,0,0
2025-08-14,Referral,4,1200
2025-08-14,Email,1,240
2025-08-14,Direct,0,0
2025-08-14,Partner,2,800
2025-08-15,Organic,7,1540
2025-08-15,Google,5,1100
2025-08-15,LinkedIn,6,2100
2025-08-15,Facebook,1,180
2025-08-15,Referral,6,1800
2025-08-15,Email,0,0
2025-08-15,Direct,1,250
2025-08-15,Partner,5,2000
2025-08-16,Organic,6,1320
2025-08-16,Google,3,660
2025-08-16,LinkedIn,2,700
2025-08-16,Facebook,1,180
2025-08-16,Referral,0,0
2025-08-16,Email,0,0
2025-08-16,Direct,1,250
2025-08-16,Partner,8,3200
2025-08-17,Organic,5,1100
2025-08-17,Google,3,660
2025-08-17,LinkedIn,4,1400
2025-08-17,Facebook,2,360
2025-08-17,Referral,0,0
2025-08-17,Email,3,720
2025-08-17,Direct,0,0
2025-08-17,Partner,2,800
2025-08-18,Organic,7,1540
2025-08-18,Google,4,880
2025-08-18,LinkedIn,2,700
2025-08-18,Facebook,0,0
2025-08-18,Referral,4,1200
2025-08-18,Email,1,240
2025-08-18,Direct,1,250
2025-08-18,Partner,1,400
2025-08-19,Organic,5,1100
2025-08-19,Google,4,880
2025-08-19,LinkedIn,6,2100
2025-08-19,Facebook,1,180
2025-08-19,Referral,5,1500
2025-08-19,Email,0,0
2025-08-19,Direct,1,250
2025-08-19,Partner,2,800
2025-08-20,Organic,7,1540
2025-08-20,Google,4,880
2025-08-20,LinkedIn,5,1750
2025-08-20,Facebook,0,0
2025-08-20,Referral,7,2100
2025-08-20,Email,0,0
2025-08-20,Direct,2,500
2025-08-20,Partner,1,400
2025-08-21,Organic,5,1100
2025-08-21,Google,3,660
2025-08-21,LinkedIn,7,2450
2025-08-21,Facebook,0,0
2025-08-21,Referral,4,1200
2025-08-21,Email,2,480
2025-08-21,Direct,0,0
2025-08-21,Partner,5,2000
2025-08-22,Organic,6,1320
2025-08-22,Google,4,880
2025-08-22,LinkedIn,7,2450
2025-08-22,Facebook,1,180
2025-08-22,Referral,0,0
2025-08-22,Email,0,0
2025-08-22,Direct,1,250
2025-08-22,Partner,2,800
2025-08-23,Organic,8,1760
2025-08-23,Google,3,660
2025-08-23,LinkedIn,5,1750
2025-08-23,Facebook,1,180
2025-08-23,Referral,6,1800
2025-08-23,Email,2,480
2025-08-23,Direct,0,0
2025-08-23,Partner,1,400
2025-08-24,Organic,5,1100
2025-08-24,Google,2,440
2025-08-24,LinkedIn,2,700
2025-08-24,Facebook,1,180
2025-08-24,Referral,4,1200
2025-08-24,Email,0,0
2025-08-24,Direct,2,500
2025-08-24,Partner,7,2800
2025-08-25,Organic,6,1320
2025-08-25,Google,2,440
2025-08-25,LinkedIn,2,700
2025-08-25,Facebook,0,0
2025-08-25,Referral,5,1500
2025-08-25,Email,0,0
2025-08-25,Direct,1,250
2025-08-25,Partner,1,400
2025-08-26,Organic,7,1540
2025-08-26,Google,3,660
2025-08-26,LinkedIn,6,2100
2025-08-26,Facebook,1,180
2025-08-26,Referral,1,300
2025-08-26,Email,0,0
2025-08-26,Direct,0,0
2025-08-26,Partner,1,400
2025-08-27,Organic,4,880
2025-08-27,Google,3,660
2025-08-27,LinkedIn,4,1400
2025-08-27,Facebook,1,180
2025-08-27,Referral,7,2100
2025-08-27,Email,2,480
2025-08-27,Direct,1,250
2025-08-27,Partner,9,3600
2025-08-28,Organic,7,1540
2025-08-28,Google,3,660
2025-08-28,LinkedIn,2,700
2025-08-28,Facebook,1,180
2025-08-28,Referral,1,300
2025-08-28,Email,0,0
2025-08-28,Direct,2,500
2025-08-28,Partner,1,400
2025-08-29,Organic,5,1100
2025-08-29,Google,3,660
2025-08-29,LinkedIn,0,0
2025-08-29,Facebook,0,0
2025-08-29,Referral,4,1200
2025-08-29,Email,0,0
2025-08-29,Direct,1,250
2025-08-29,Partner,4,1600
2025-08-30,Organic,6,1320
2025-08-30,Google,4,880
2025-08-30,LinkedIn,5,1750
2025-08-30,Facebook,1,180
2025-08-30,Referral,3,900
2025-08-30,Email,2,480
2025-08-30,Direct,0,0
2025-08-30,Partner,6,2400
2025-08-31,Organic,7,1540
2025-08-31,Google,3,660
2025-08-31,LinkedIn,7,2450
2025-08-31,Facebook,1,180
2025-08-31,Referral,3,900
2025-08-31,Email,2,480
2025-08-31,Direct,1,250
2025-08-31,Partner,4,1600
2025-09-01,Organic,8,1760
2025-09-01,Google,3,660
2025-09-01,LinkedIn,1,350
2025-09-01,Facebook,0,0
2025-09-01,Referral,0,0
2025-09-01,Email,0,0
2025-09-01,Direct,1,250
2025-09-01,Partner,1,400
2025-09-02,Organic,5,1100
2025-09-02,Google,3,660
2025-09-02,LinkedIn,2,700
2025-09-02,Facebook,1,180
2025-09-02,Referral,4,1200
2025-09-02,Email,2,480
2025-09-02,Direct,0,0
2025-09-02,Partner,3,1200
2025-09-03,Organic,5,1100
2025-09-03,Google,5,1100
2025-09-03,LinkedIn,3,1050
2025-09-03,Facebook,0,0
2025-09-03,Referral,1,300
2025-09-03,Email,7,1680
2025-09-03,Direct,2,500
2025-09-03,Partner,1,400
2025-09-04,Organic,7,1540
2025-09-04,Google,2,440
2025-09-04,LinkedIn,2,700
2025-09-04,Facebook,1,180
2025-09-04,Referral,0,0
2025-09-04,Email,1,240
2025-09-04,Direct,2,500
2025-09-04,Partner,4,1600
2025-09-05,Organic,7,1540
2025-09-05,Google,3,660
2025-09-05,LinkedIn,6,2100
2025-09-05,Facebook,1,180
2025-09-05,Referral,1,300
2025-09-05,Email,0,0
2025-09-05,Direct,2,500
2025-09-05,Partner,6,2400
2025-09-06,Organic,6,1320
2025-09-06,Google,2,440
2025-09-06,LinkedIn,8,2800
2025-09-06,Facebook,1,180
2025-09-06,Referral,0,0
2025-09-06,Email,1,240
2025-09-06,Direct,1,250
2025-09-06,Partner,1,400
2025-09-07,Organic,9,1980
2025-09-07,Google,5,1100
2025-09-07,LinkedIn,0,0
2025-09-07,Facebook,1,180
2025-09-07,Referral,2,600
2025-09-07,Email,3,720
2025-09-07,Direct,0,0
2025-09-07,Partner,1,400
2025-09-08,Organic,7,1540
2025-09-08,Google,4,880
2025-09-08,LinkedIn,1,350
2025-09-08,Facebook,0,0
2025-09-08,Referral,4,1200
2025-09-08,Email,0,0
2025-09-08,Direct,2,500
2025-09-08,Partner,1,400
2025-09-09,Organic,6,1320
2025-09-09,Google,4,880
2025-09-09,LinkedIn,0,0
2025-09-09,Facebook,1,180
2025-09-09,Referral,4,1200
2025-09-09,Email,0,0
2025-09-09,Direct,1,250
2025-09-09,Partner,6,2400
2025-09-10,Organic,7,1540
2025-09-10,Google,4,880
2025-09-10,LinkedIn,4,1400
2025-09-10,Facebook,1,180
2025-09-10,Referral,5,1500
2025-09-10,Email,1,240
2025-09-10,Direct,0,0
2025-09-10,Partner,4,1600
2025-09-11,Organic,5,1100
2025-09-11,Google,2,440
2025-09-11,LinkedIn,2,700
2025-09-11,Facebook,1,180
2025-09-11,Referral,2,600
2025-09-11,Email,0,0
2025-09-11,Direct,0,0
2025-09-11,Partner,4,1600
2025-09-12,Organic,7,1540
2025-09-12,Google,3,660
2025-09-12,LinkedIn,7,2450
2025-09-12,Facebook,1,180
2025-09-12,Referral,0,0
2025-09-12,Email,0,0
2025-09-12,Direct,0,0
2025-09-12,Partner,5,2000
2025-09-13,Organic,5,1100
2025-09-13,Google,3,660
2025-09-13,LinkedIn,4,1400
2025-09-13,Facebook,1,180
2025-09-13,Referral,0,0
2025-09-13,Email,0,0
2025-09-13,Direct,0,0
2025-09-13,Partner,1,400
2025-09-14,Organic,7,1540
2025-09-14,Google,3,660
2025-09-14,LinkedIn,8,2800
2025-09-14,Facebook,1,180
2025-09-14,Referral,1,300
2025-09-14,Email,0,0
2025-09-14,Direct,1,250
2025-09-14,Partner,2,800
2025-09-15,Organic,6,1320
2025-09-15,Google,4,880
2025-09-15,LinkedIn,2,700
2025-09-15,Facebook,0,0
2025-09-15,Referral,6,1800
2025-09-15,Email,0,0
2025-09-15,Direct,0,0
2025-09-15,Partner,2,800
2025-09-16,Organic,7,1540
2025-09-16,Google,3,660
2025-09-16,LinkedIn,6,2100
2025-09-16,Facebook,1,180
2025-09-16,Referral,1,300
2025-09-16,Email,1,240
2025-09-16,Direct,2,500
2025-09-16,Partner,8,3200
2025-09-17,Organic,7,1540
2025-09-17,Google,3,660
2025-09-17,LinkedIn,0,0
2025-09-17,Facebook,1,180
2025-09-17,Referral,8,2400
2025-09-17,Email,0,0
2025-09-17,Direct,0,0
2025-09-17,Partner,8,3200
2025-09-18,Organic,5,1100
2025-09-18,Google,4,880
2025-09-18,LinkedIn,7,2450
2025-09-18,Facebook,2,360
2025-09-18,Referral,4,1200
2025-09-18,Email,4,960
2025-09-18,Direct,1,250
2025-09-18,Partner,2,800
2025-09-19,Organic,5,1100
2025-09-19,Google,2,440
2025-09-19,LinkedIn,3,1050
2025-09-19,Facebook,0,0
2025-09-19,Referral,1,300
2025-09-19,Email,2,480
2025-09-19,Direct,1,250
2025-09-19,Partner,1,400
2025-09-20,Organic,5,1100
2025-09-20,Google,4,880
2025-09-20,LinkedIn,3,1050
2025-09-20,Facebook,0,0
2025-09-20,Referral,5,1500
2025-09-20,Email,1,240
2025-09-20,Direct,1,250
2025-09-20,Partner,2,800
2025-09-21,Organic,5,1100
2025-09-21,Google,3,660
2025-09-21,LinkedIn,4,1400
2025-09-21,Facebook,0,0
2025-09-21,Referral,1,300
2025-09-21,Email,1,240
2025-09-21,Direct,0,0
2025-09-21,Partner,1,400
2025-09-22,Organic,7,1540
2025-09-22,Google,3,660
2025-09-22,LinkedIn,0,0
2025-09-22,Facebook,0,0
2025-09-22,Referral,5,1500
2025-09-22,Email,0,0
2025-09-22,Direct,0,0
2025-09-22,Partner,1,400
2025-09-23,Organic,7,1540
2025-09-23,Google,2,440
2025-09-23,LinkedIn,0,0
2025-09-23,Facebook,1,180
2025-09-23,Referral,4,1200
2025-09-23,Email,0,0
2025-09-23,Direct,1,250
2025-09-23,Partner,2,800
2025-09-24,Organic,5,1100
2025-09-24,Google,3,660
2025-09-24,LinkedIn,0,0
2025-09-24,Facebook,2,360
2025-09-24,Referral,7,2100
2025-09-24,Email,0,0
2025-09-24,Direct,1,250
2025-09-24,Partner,1,400
2025-09-25,Organic,7,1540
2025-09-25,Google,4,880
2025-09-25,LinkedIn,6,2100
2025-09-25,Facebook,1,180
2025-09-25,Referral,8,2400
2025-09-25,Email,0,0
2025-09-25,Direct,1,250
2025-09-25,Partner,6,2400
2025-09-26,Organic,7,1540
2025-09-26,Google,2,440
2025-09-26,LinkedIn,2,700
2025-09-26,Facebook,0,0
2025-09-26,Referral,2,600
2025-09-26,Email,2,480
2025-09-26,Direct,1,250
2025-09-26,Partner,2,800
2025-09-27,Organic,8,1760
2025-09-27,Google,4,880
2025-09-27,LinkedIn,5,1750
2025-09-27,Facebook,2,360
2025-09-27,Referral,4,1200
2025-09-27,Email,0,0
2025-09-27,Direct,0,0
2025-09-27,Partner,1,400
2025-09-28,Organic,7,1540
2025-09-28,Google,4,880
2025-09-28,LinkedIn,1,350
2025-09-28,Facebook,2,360
2025-09-28,Referral,9,2700
2025-09-28,Email,1,240
2025-09-28,Direct,0,0
2025-09-28,Partner,5,2000
2025-09-29,Organic,7,1540
2025-09-29,Google,5,1100
2025-09-29,LinkedIn,4,1400
2025-09-29,Facebook,1,180
2025-09-29,Referral,6,1800
2025-09-29,Email,1,240
2025-09-29,Direct,0,0
2025-09-29,Partner,4,1600
2025-09-30,Organic,6,1320
2025-09-30,Google,4,880
2025-09-30,LinkedIn,4,1400
2025-09-30,Facebook,1,180
2025-09-30,Referral,1,300
2025-09-30,Email,1,240
2025-09-30,Direct,2,500
2025-09-30,Partner,4,1600
2025-10-01,Organic,5,1100
2025-10-01,Google,3,660
2025-10-01,LinkedIn,7,2450
2025-10-01,Facebook,1,180
2025-10-01,Referral,4,1200
2025-10-01,Email,0,0
2025-10-01,Direct,0,0
2025-10-01,Partner,4,1600
2025-10-02,Organic,6,1320
2025-10-02,Google,4,880
2025-10-02,LinkedIn,5,1750
2025-10-02,Facebook,1,180
2025-10-02,Referral,4,1200
2025-10-02,Email,1,240
2025-10-02,Direct,1,250
2025-10-02,Partner,1,400
2025-10-03,Organic,7,1540
2025-10-03,Google,3,660
2025-10-03,LinkedIn,7,2450
2025-10-03,Facebook,1,180
2025-10-03,Referral,3,900
2025-10-03,Email,1,240
2025-10-03,Direct,0,0
2025-10-03,Partner,4,1600
2025-10-04,Organic,6,1320
2025-10-04,Google,3,660
2025-10-04,LinkedIn,0,0
2025-10-04,Facebook,1,180
2025-10-04,Referral,4,1200
2025-10-04,Email,1,240
2025-10-04,Direct,0,0
2025-10-04,Partner,1,400
2025-10-05,Organic,4,880
2025-10-05,Google,3,660
2025-10-05,LinkedIn,9,3150
2025-10-05,Facebook,0,0
2025-10-05,Referral,7,2100
2025-10-05,Email,3,720
2025-10-05,Direct,1,250
2025-10-05,Partner,3,1200
2025-10-06,Organic,6,1320
2025-10-06,Google,3,660
2025-10-06,LinkedIn,4,1400
2025-10-06,Facebook,1,180
2025-10-06,Referral,1,300
2025-10-06,Email,3,720
2025-10-06,Direct,1,250
2025-10-06,Partner,5,2000
2025-10-07,Organic,9,1980
2025-10-07,Google,2,440
2025-10-07,LinkedIn,0,0
2025-10-07,Facebook,1,180
2025-10-07,Referral,1,300
2025-10-07,Email,2,480
2025-10-07,Direct,1,250
2025-10-07,Partner,1,400
2025-10-08,Organic,5,1100
2025-10-08,Google,5,1100
2025-10-08,LinkedIn,6,2100
2025-10-08,Facebook,1,180
2025-10-08,Referral,3,900
2025-10-08,Email,0,0
2025-10-08,Direct,0,0
2025-10-08,Partner,1,400
2025-10-09,Organic,7,1540
2025-10-09,Google,3,660
2025-10-09,LinkedIn,4,1400
2025-10-09,Facebook,0,0
2025-10-09,Referral,5,1500
2025-10-09,Email,1,240
2025-10-09,Direct,2,500
2025-10-09,Partner,4,1600
2025-10-10,Organic,5,1100
2025-10-10,Google,2,440
2025-10-10,LinkedIn,7,2450
2025-10-10,Facebook,1,180
2025-10-10,Referral,3,900
2025-10-10,Email,3,720
2025-10-10,Direct,0,0
2025-10-10,Partner,1,400
2025-10-11,Organic,8,1760
2025-10-11,Google,3,660
2025-10-11,LinkedIn,2,700
2025-10-11,Facebook,0,0
2025-10-11,Referral,5,1500
2025-10-11,Email,4,960
2025-10-11,Direct,1,250
2025-10-11,Partner,3,1200
2025-10-12,Organic,5,1100
2025-10-12,Google,3,660
2025-10-12,LinkedIn,4,1400
2025-10-12,Facebook,1,180
2025-10-12,Referral,5,1500
2025-10-12,Email,0,0
2025-10-12,Direct,1,250
2025-10-12,Partner,7,2800
2025-10-13,Organic,7,1540
2025-10-13,Google,3,660
2025-10-13,LinkedIn,4,1400
2025-10-13,Facebook,1,180
2025-10-13,Referral,5,1500
2025-10-13,Email,2,480
2025-10-13,Direct,2,500
2025-10-13,Partner,3,1200
2025-10-14,Organic,5,1100
2025-10-14,Google,3,660
2025-10-14,LinkedIn,4,1400
2025-10-14,Facebook,1,180
2025-10-14,Referral,3,900
2025-10-14,Email,1,240
2025-10-14,Direct,0,0
2025-10-14,Partner,3,1200
2025-10-15,Organic,5,1100
2025-10-15,Google,3,660
2025-10-15,LinkedIn,2,700
2025-10-15,Facebook,0,0
2025-10-15,Referral,0,0
2025-10-15,Email,0,0
2025-10-15,Direct,1,250
2025-10-15,Partner,3,1200
2025-10-16,Organic,7,1540
2025-10-16,Google,4,880
2025-10-16,LinkedIn,2,700
2025-10-16,Facebook,1,180
2025-10-16,Referral,0,0
2025-10-16,Email,3,720
2025-10-16,Direct,0,0
2025-10-16,Partner,3,1200
2025-10-17,Organic,7,1540
2025-10-17,Google,2,440
2025-10-17,LinkedIn,7,2450
2025-10-17,Facebook,1,180
2025-10-17,Referral,4,1200
2025-10-17,Email,0,0
2025-10-17,Direct,0,0
2025-10-17,Partner,5,2000
2025-10-18,Organic,6,1320
2025-10-18,Google,2,440
2025-10-18,LinkedIn,7,2450
2025-10-18,Facebook,0,0
2025-10-18,Referral,3,900
2025-10-18,Email,2,480
2025-10-18,Direct,2,500
2025-10-18,Partner,2,800
2025-10-19,Organic,6,1320
2025-10-19,Google,4,880
2025-10-19,LinkedIn,1,350
2025-10-19,Facebook,1,180
2025-10-19,Referral,7,2100
2025-10-19,Email,0,0
2025-10-19,Direct,0,0
2025-10-19,Partner,2,800
2025-10-20,Organic,5,1100
2025-10-20,Google,3,660
2025-10-20,LinkedIn,0,0
2025-10-20,Facebook,2,360
2025-10-20,Referral,0,0
2025-10-20,Email,1,240
2025-10-20,Direct,1,250
2025-10-20,Partner,2,800
2025-10-21,Organic,7,1540
2025-10-21,Google,3,660
2025-10-21,LinkedIn,1,350
2025-10-21,Facebook,1,180
2025-10-21,Referral,5,1500
2025-10-21,Email,0,0
2025-10-21,Direct,0,0
2025-10-21,Partner,2,800
2025-10-22,Organic,6,1320
2025-10-22,Google,4,880
2025-10-22,LinkedIn,1,350
2025-10-22,Facebook,1,180
2025-10-22,Referral,6,1800
2025-10-22,Email,1,240
2025-10-22,Direct,0,0
2025-10-22,Partner,1,400
2025-10-23,Organic,8,1760
2025-10-23,Google,3,660
2025-10-23,LinkedIn,0,0
2025-10-23,Facebook,2,360
2025-10-23,Referral,6,1800
2025-10-23,Email,0,0
2025-10-23,Direct,1,250
2025-10-23,Partner,2,800
2025-10-24,Organic,6,1320
2025-10-24,Google,3,660
2025-10-24,LinkedIn,2,700
2025-10-24,Facebook,1,180
2025-10-24,Referral,3,900
2025-10-24,Email,1,240
2025-10-24,Direct,0,0
2025-10-24,Partner,1,400
2025-10-25,Organic,7,1540
2025-10-25,Google,3,660
2025-10-25,LinkedIn,2,700
2025-10-25,Facebook,1,180
2025-10-25,Referral,1,300
2025-10-25,Email,0,0
2025-10-25,Direct,2,500
2025-10-25,Partner,9,3600
2025-10-26,Organic,5,1100
2025-10-26,Google,4,880
2025-10-26,LinkedIn,0,0
2025-10-26,Facebook,0,0
2025-10-26,Referral,0,0
2025-10-26,Email,0,0
2025-10-26,Direct,1,250
2025-10-26,Partner,4,1600
2025-10-27,Organic,5,1100
2025-10-27,Google,4,880
2025-10-27,LinkedIn,5,1750
2025-10-27,Facebook,1,180
2025-10-27,Referral,0,0
2025-10-27,Email,0,0
2025-10-27,Direct,1,250
2025-10-27,Partner,4,1600
2025-10-28,Organic,5,1100
2025-10-28,Google,3,660
2025-10-28,LinkedIn,3,1050
2025-10-28,Facebook,0,0
2025-10-28,Referral,0,0
2025-10-28,Email,1,240
2025-10-28,Direct,0,0
2025-10-28,Partner,1,400
2025-10-29,Organic,8,1760
2025-10-29,Google,3,660
2025-10-29,LinkedIn,1,350
2025-10-29,Facebook,1,180
2025-10-29,Referral,2,600
2025-10-29,Email,0,0
2025-10-29,Direct,0,0
2025-10-29,Partner,8,3200
2025-10-30,Organic,7,1540
2025-10-30,Google,3,660
2025-10-30,LinkedIn,6,2100
2025-10-30,Facebook,1,180
2025-10-30,Referral,6,1800
2025-10-30,Email,1,240
2025-10-30,Direct,0,0
2025-10-30,Partner,4,1600
2025-10-31,Organic,6,1320
2025-10-31,Google,2,440
2025-10-31,LinkedIn,3,1050
2025-10-31,Facebook,1,180
2025-10-31,Referral,4,1200
2025-10-31,Email,0,0
2025-10-31,Direct,1,250
2025-10-31,Partner,1,400
2025-11-01,Organic,8,1760
2025-11-01,Google,2,440
2025-11-01,LinkedIn,2,700
2025-11-01,Facebook,0,0
2025-11-01,Referral,7,2100
2025-11-01,Email,2,480
2025-11-01,Direct,0,0
2025-11-01,Partner,2,800
2025-11-02,Organic,6,1320
2025-11-02,Google,3,660
2025-11-02,LinkedIn,4,1400
2025-11-02,Facebook,1,180
2025-11-02,Referral,0,0
2025-11-02,Email,0,0
2025-11-02,Direct,1,250
2025-11-02,Partner,1,400
2025-11-03,Organic,7,1540
2025-11-03,Google,3,660
2025-11-03,LinkedIn,5,1750
2025-11-03,Facebook,0,0
2025-11-03,Referral,2,600
2025-11-03,Email,0,0
2025-11-03,Direct,0,0
2025-11-03,Partner,6,2400
2025-11-04,Organic,8,1760
2025-11-04,Google,3,660
2025-11-04,LinkedIn,3,1050
2025-11-04,Facebook,1,180
2025-11-04,Referral,4,1200
2025-11-04,Email,2,480
