date,channel,trial_users
2025-10-21,Facebook,7
2025-10-21,Referral,14
2025-10-21,Email,3
2025-10-21,Direct,0
2025-10-21,Partner,5
2025-10-22,Organic,22
2025-10-22,Google,17
2025-10-22,LinkedIn,5
2025-10-22,Facebook,5
2025-10-22,Referral,16
2025-10-22,Email,4
2025-10-22,Direct,0
2025-10-22,Partner,3
2025-10-23,Organic,32
2025-10-23,Google,14
2025-10-23,LinkedIn,2
2025-10-23,Facebook,10
2025-10-23,Referral,16
2025-10-23,Email,1
2025-10-23,Direct,5
2025-10-23,Partner,6
2025-10-24,Organic,23
2025-10-24,Google,12
2025-10-24,LinkedIn,8
2025-10-24,Facebook,9
2025-10-24,Referral,9
2025-10-24,Email,4
2025-10-24,Direct,0
2025-10-24,Partner,3
2025-10-25,Organic,27
2025-10-25,Google,12
2025-10-25,LinkedIn,6
2025-10-25,Facebook,9
2025-10-25,Referral,4
2025-10-25,Email,2
2025-10-25,Direct,8
2025-10-25,Partner,24
2025-10-26,Organic,21
2025-10-26,Google,17
2025-10-26,LinkedIn,2
2025-10-26,Facebook,3
2025-10-26,Referral,2
2025-10-26,Email,1
2025-10-26,Direct,6
2025-10-26,Partner,10
2025-10-27,Organic,18
2025-10-27,Google,17
2025-10-27,LinkedIn,17
2025-10-27,Facebook,6
2025-10-27,Referral,2
2025-10-27,Email,1
2025-10-27,Direct,7
2025-10-27,Partner,12
2025-10-28,Organic,21
2025-10-28,Google,14
2025-10-28,LinkedIn,11
2025-10-28,Facebook,4
2025-10-28,Referral,2
2025-10-28,Email,5
2025-10-28,Direct,2
2025-10-28,Partner,3
2025-10-29,Organic,30
2025-10-29,Google,12
2025-10-29,LinkedIn,5
2025-10-29,Facebook,5
2025-10-29,Referral,6
2025-10-29,Email,2
2025-10-29,Direct,0
2025-10-29,Partner,21
2025-10-30,Organic,26
2025-10-30,Google,13
2025-10-30,LinkedIn,19
2025-10-30,Facebook,9
2025-10-30,Referral,16
2025-10-30,Email,6
2025-10-30,Direct,2
2025-10-30,Partner,10
2025-10-31,Organic,22
2025-10-31,Google,8
2025-10-31,LinkedIn,9
2025-10-31,Facebook,7
2025-10-31,Referral,13
2025-10-31,Email,2
2025-10-31,Direct,4
2025-10-31,Partner,3
2025-11-01,Organic,31
2025-11-01,Google,11
2025-11-01,LinkedIn,8
2025-11-01,Facebook,0
2025-11-01,Referral,19
2025-11-01,Email,8
2025-11-01,Direct,2
2025-11-01,Partner,5
2025-11-02,Organic,22
2025-11-02,Google,13
2025-11-02,LinkedIn,12
2025-11-02,Facebook,7
2025-11-02,Referral,2
2025-11-02,Email,1
2025-11-02,Direct,6
2025-11-02,Partner,3
2025-11-03,Organic,28
2025-11-03,Google,13
2025-11-03,LinkedIn,16
2025-11-03,Facebook,3
2025-11-03,Referral,6
2025-11-03,Email,1
2025-11-03,Direct,0
2025-11-03,Partner,16
2025-11-04,Organic,31
2025-11-04,Google,14
2025-11-04,LinkedIn,9
2025-11-04,Facebook,7
2025-11-04,Referral,13
2025-11-04,Email,8
2025-11-04,Direct,0
2025-11-04,Partner,3
2025-11-05,Organic,24
2025-11-05,Google,17
2025-11-05,LinkedIn,12
2025-11-05,Facebook,4
2025-11-05,Referral,2
2025-11-05,Email,5
2025-11-05,Direct,4
2025-11-05,Partner,3
2025-11-06,Organic,24
2025-11-06,Google,10
2025-11-06,LinkedIn,2
2025-11-06,Facebook,8
2025-11-06,Referral,12
2025-11-06,Email,8
2025-11-06,Direct,0
2025-11-06,Partner,3
2025-11-07,Organic,22
2025-11-07,Google,14
2025-11-07,LinkedIn,17
2025-11-07,Facebook,11
2025-11-07,Referral,14
2025-11-07,Email,9
2025-11-07,Direct,8
2025-11-07,Partner,3
2025-11-08,Organic,21
2025-11-08,Google,16
2025-11-08,LinkedIn,23
2025-11-08,Facebook,6
2025-11-08,Referral,2
2025-11-08,Email,10
2025-11-08,Direct,4
2025-11-08,Partner,5
2025-11-09,Organic,29
2025-11-09,Google,14
2025-11-09,LinkedIn,4
2025-11-09,Facebook,9
2025-11-09,Referral,2
2025-11-09,Email,11
2025-11-09,Direct,6
2025-11-09,Partner,10
2025-11-10,Organic,20
2025-11-10,Google,18
2025-11-10,LinkedIn,3
2025-11-10,Facebook,3
2025-11-10,Referral,17
2025-11-10,Email,7
2025-11-10,Direct,8
2025-11-10,Partner,4
2025-11-11,Organic,29
2025-11-11,Google,12
2025-11-11,LinkedIn,2
2025-11-11,Facebook,6
2025-11-11,Referral,4
2025-11-11,Email,1
2025-11-11,Direct,3
2025-11-11,Partner,9
2025-11-12,Organic,32
2025-11-12,Google,10
2025-11-12,LinkedIn,8
2025-11-12,Facebook,6
2025-11-12,Referral,16
2025-11-12,Email,4
2025-11-12,Direct,0
2025-11-12,Partner,3
2025-11-13,Organic,22
2025-11-13,Google,15
2025-11-13,LinkedIn,12
2025-11-13,Facebook,4
2025-11-13,Referral,9
2025-11-13,Email,12
2025-11-13,Direct,2
2025-11-13,Partner,4
2025-11-14,Organic,24
2025-11-14,Google,12
2025-11-14,LinkedIn,17
2025-11-14,Facebook,5
2025-11-14,Referral,4
2025-11-14,Email,9
2025-11-14,Direct,5
2025-11-14,Partner,6
2025-11-15,Organic,25
2025-11-15,Google,14
2025-11-15,LinkedIn,11
2025-11-15,Facebook,8
2025-11-15,Referral,16
2025-11-15,Email,10
2025-11-15,Direct,5
2025-11-15,Partner,12
2025-11-16,Organic,21
2025-11-16,Google,16
2025-11-16,LinkedIn,4
2025-11-16,Facebook,5
2025-11-16,Referral,13
2025-11-16,Email,1
2025-11-16,Direct,5
2025-11-16,Partner,3
2025-11-17,Organic,30
2025-11-17,Google,19
2025-11-17,LinkedIn,18
2025-11-17,Facebook,4
2025-11-17,Referral,9
2025-11-17,Email,4
2025-11-17,Direct,0
2025-11-17,Partner,10
2025-11-18,Organic,33
2025-11-18,Google,13
2025-11-18,LinkedIn,4
2025-11-18,Facebook,3
2025-11-18,Referral,5
2025-11-18,Email,9
2025-11-18,Direct,4
2025-11-18,Partner,10
2025-11-19,Organic,21
2025-11-19,Google,12
2025-11-19,LinkedIn,10
2025-11-19,Facebook,1
2025-11-19,Referral,13
2025-11-19,Email,13
2025-11-19,Direct,3
2025-11-19,Partner,4
2025-11-20,Organic,23
2025-11-20,Google,16
2025-11-20,LinkedIn,2
2025-11-20,Facebook,6
2025-11-20,Referral,5
2025-11-20,Email,13
2025-11-20,Direct,2
2025-11-20,Partner,3
2025-11-21,Organic,26
2025-11-21,Google,16
2025-11-21,LinkedIn,11
2025-11-21,Facebook,9
2025-11-21,Referral,15
2025-11-21,Email,1
2025-11-21,Direct,0
2025-11-21,Partner,4
2025-11-22,Organic,25
2025-11-22,Google,16
2025-11-22,LinkedIn,18
2025-11-22,Facebook,8
2025-11-22,Referral,13
2025-11-22,Email,1
2025-11-22,Direct,2
2025-11-22,Partner,3
2025-11-23,Organic,21
2025-11-23,Google,17
2025-11-23,LinkedIn,2
2025-11-23,Facebook,6
2025-11-23,Referral,6
2025-11-23,Email,15
2025-11-23,Direct,11
2025-11-23,Partner,7
2025-11-24,Organic,22
2025-11-24,Google,18
2025-11-24,LinkedIn,2
2025-11-24,Facebook,1
2025-11-24,Referral,9
2025-11-24,Email,8
2025-11-24,Direct,6
2025-11-24,Partner,3
2025-11-25,Organic,17
2025-11-25,Google,11
2025-11-25,LinkedIn,12
2025-11-25,Facebook,9
2025-11-25,Referral,15
2025-11-25,Email,1
2025-11-25,Direct,10
2025-11-25,Partner,3
2025-11-26,Organic,28
2025-11-26,Google,15
2025-11-26,LinkedIn,14
2025-11-26,Facebook,5
2025-11-26,Referral,2
2025-11-26,Email,4
2025-11-26,Direct,0
2025-11-26,Partner,15
2025-11-27,Organic,19
2025-11-27,Google,16
2025-11-27,LinkedIn,12
2025-11-27,Facebook,5
2025-11-27,Referral,18
2025-11-27,Email,10
2025-11-27,Direct,12
2025-11-27,Partner,3
2025-11-28,Organic,23
2025-11-28,Google,10
2025-11-28,LinkedIn,5
2025-11-28,Facebook,7
2025-11-28,Referral,13
2025-11-28,Email,1
2025-11-28,Direct,8
2025-11-28,Partner,3
2025-11-29,Organic,27
2025-11-29,Google,16
2025-11-29,LinkedIn,27
2025-11-29,Facebook,5
2025-11-29,Referral,7
2025-11-29,Email,5
2025-11-29,Direct,3
2025-11-29,Partner,14
2025-11-30,Organic,26
2025-11-30,Google,13
2025-11-30,LinkedIn,2
2025-11-30,Facebook,7
2025-11-30,Referral,5
2025-11-30,Email,8
2025-11-30,Direct,2
2025-11-30,Partner,13
2025-12-01,Organic,21
2025-12-01,Google,13
2025-12-01,LinkedIn,12
2025-12-01,Facebook,0
2025-12-01,Referral,10
2025-12-01,Email,12
2025-12-01,Direct,3
2025-12-01,Partner,10
2025-12-02,Organic,18
2025-12-02,Google,12
2025-12-02,LinkedIn,6
2025-12-02,Facebook,5
2025-12-02,Referral,13
2025-12-02,Email,1
2025-12-02,Direct,2
2025-12-02,Partner,3
2025-12-03,Organic,18
2025-12-03,Google,16
2025-12-03,LinkedIn,4
2025-12-03,Facebook,5
2025-12-03,Referral,6
2025-12-03,Email,1
2025-12-03,Direct,4
2025-12-03,Partner,18
2025-12-04,Organic,24
2025-12-04,Google,11
2025-12-04,LinkedIn,23
2025-12-04,Facebook,3
2025-12-04,Referral,15
2025-12-04,Email,10
2025-12-04,Direct,0
2025-12-04,Partner,10
2025-12-05,Organic,28
2025-12-05,Google,9
2025-12-05,LinkedIn,2
2025-12-05,Facebook,4
2025-12-05,Referral,9
2025-12-05,Email,1
2025-12-05,Direct,7
2025-12-05,Partner,3
2025-12-06,Organic,27
2025-12-06,Google,14
2025-12-06,LinkedIn,3
2025-12-06,Facebook,6
2025-12-06,Referral,5
2025-12-06,Email,1
2025-12-06,Direct,0
2025-12-06,Partner,22
2025-12-07,Organic,31
2025-12-07,Google,13
2025-12-07,LinkedIn,21
2025-12-07,Facebook,4
2025-12-07,Referral,15
2025-12-07,Email,1
2025-12-07,Direct,2
2025-12-07,Partner,10
2025-12-08,Organic,16
2025-12-08,Google,11
2025-12-08,LinkedIn,2
2025-12-08,Facebook,7
2025-12-08,Referral,2
2025-12-08,Email,12
2025-12-08,Direct,3
2025-12-08,Partner,3
2025-12-09,Organic,25
2025-12-09,Google,11
2025-12-09,LinkedIn,9
2025-12-09,Facebook,5
2025-12-09,Referral,19
2025-12-09,Email,15
2025-12-09,Direct,5
2025-12-09,Partner,6
2025-12-10,Organic,23
2025-12-10,Google,16
2025-12-10,LinkedIn,28
2025-12-10,Facebook,5
2025-12-10,Referral,4
2025-12-10,Email,13
2025-12-10,Direct,1
2025-12-10,Partner,13
2025-12-11,Organic,23
2025-12-11,Google,17
2025-12-11,LinkedIn,13
2025-12-11,Facebook,6
2025-12-11,Referral,16
2025-12-11,Email,2
2025-12-11,Direct,6
2025-12-11,Partner,12
2025-12-12,Organic,27
2025-12-12,Google,7
2025-12-12,LinkedIn,17
2025-12-12,Facebook,10
2025-12-12,Referral,5
2025-12-12,Email,1
2025-12-12,Direct,5
2025-12-12,Partner,3
2025-12-13,Organic,17
2025-12-13,Google,14
2025-12-13,LinkedIn,2
2025-12-13,Facebook,2
2025-12-13,Referral,10
2025-12-13,Email,10
2025-12-13,Direct,3
2025-12-13,Partner,3
2025-12-14,Organic,31
2025-12-14,Google,13
2025-12-14,LinkedIn,6
2025-12-14,Facebook,3
2025-12-14,Referral,2
2025-12-14,Email,1
2025-12-14,Direct,3
2025-12-14,Partner,19
2025-12-15,Organic,20
2025-12-15,Google,18
2025-12-15,LinkedIn,7
2025-12-15,Facebook,5
2025-12-15,Referral,2
2025-12-15,Email,1
2025-12-15,Direct,8
2025-12-15,Partner,4
2025-12-16,Organic,26
2025-12-16,Google,15
2025-12-16,LinkedIn,10
2025-12-16,Facebook,4
2025-12-16,Referral,14
2025-12-16,Email,8
2025-12-16,Direct,3
2025-12-16,Partner,13
2025-12-17,Organic,20
2025-12-17,Google,19
2025-12-17,LinkedIn,2
2025-12-17,Facebook,10
2025-12-17,Referral,7
2025-12-17,Email,2
2025-12-17,Direct,4
2025-12-17,Partner,11
2025-12-18,Organic,24
2025-12-18,Google,12
2025-12-18,LinkedIn,7
2025-12-18,Facebook,3
2025-12-18,Referral,17
2025-12-18,Email,1
2025-12-18,Direct,4
2025-12-18,Partner,10
2025-12-19,Organic,18
2025-12-19,Google,12
2025-12-19,LinkedIn,3
2025-12-19,Facebook,8
2025-12-19,Referral,12
2025-12-19,Email,1
2025-12-19,Direct,4
2025-12-19,Partner,11
2025-12-20,Organic,23
2025-12-20,Google,9
2025-12-20,LinkedIn,21
2025-12-20,Facebook,3
2025-12-20,Referral,8
2025-12-20,Email,1
2025-12-20,Direct,4
2025-12-20,Partner,12
2025-12-21,Organic,20
2025-12-21,Google,18
2025-12-21,LinkedIn,7
2025-12-21,Facebook,3
2025-12-21,Referral,10
2025-12-21,Email,5
2025-12-21,Direct,6
2025-12-21,Partner,16
2025-12-22,Organic,19
2025-12-22,Google,12
2025-12-22,LinkedIn,2
2025-12-22,Facebook,4
2025-12-22,Referral,12
2025-12-22,Email,5
2025-12-22,Direct,5
2025-12-22,Partner,6
2025-12-23,Organic,21
2025-12-23,Google,10
2025-12-23,LinkedIn,17
2025-12-23,Facebook,2
2025-12-23,Referral,17
2025-12-23,Email,1
2025-12-23,Direct,4
2025-12-23,Partner,18
2025-12-24,Organic,28
2025-12-24,Google,15
2025-12-24,LinkedIn,9
2025-12-24,Facebook,5
2025-12-24,Referral,14
2025-12-24,Email,1
2025-12-24,Direct,7
2025-12-24,Partner,3
2025-12-25,Organic,31
2025-12-25,Google,16
2025-12-25,LinkedIn,18
2025-12-25,Facebook,7
2025-12-25,Referral,12
2025-12-25,Email,2
2025-12-25,Direct,4
2025-12-25,Partner,3
2025-12-26,Organic,24
2025-12-26,Google,11
2025-12-26,LinkedIn,8
2025-12-26,Facebook,5
2025-12-26,Referral,13
2025-12-26,Email,9
2025-12-26,Direct,4
2025-12-26,Partner,6
2025-12-27,Organic,25
2025-12-27,Google,15
2025-12-27,LinkedIn,3
2025-12-27,Facebook,6
2025-12-27,Referral,2
2025-12-27,Email,6
2025-12-27,Direct,8
2025-12-27,Partner,10
2025-12-28,Organic,18
2025-12-28,Google,12
2025-12-28,LinkedIn,18
2025-12-28,Facebook,3
2025-12-28,Referral,7
2025-12-28,Email,6
2025-12-28,Direct,5
2025-12-28,Partner,10
2025-12-29,Organic,25
2025-12-29,Google,12
2025-12-29,LinkedIn,12
2025-12-29,Facebook,3
2025-12-29,Referral,14
2025-12-29,Email,3
2025-12-29,Direct,4
2025-12-29,Partner,6
2025-12-30,Organic,27
2025-12-30,Google,12
2025-12-30,LinkedIn,22
2025-12-30,Facebook,6
2025-12-30,Referral,4
2025-12-30,Email,1
2025-12-30,Direct,3
2025-12-30,Partner,3
2025-12-31,Organic,19
2025-12-31,Google,16
2025-12-31,LinkedIn,11
2025-12-31,Facebook,4
2025-12-31,Referral,6
2025-12-31,Email,4
2025-12-31,Direct,2
2025-12-31,Partner,6
