date,channel,device,country,visitors
2024-09-02,Direct,Desktop,Germany,50
2024-09-02,Partner,Desktop,Australia,291
2024-09-03,Organic,Desktop,UK,1001
2024-09-03,Google,Mobile,Australia,577
2024-09-03,LinkedIn,Mobile,USA,56
2024-09-03,Facebook,Desktop,UK,307
2024-09-03,Referral,Mobile,UK,184
2024-09-03,Email,Mobile,USA,80
2024-09-03,Direct,Desktop,Australia,128
2024-09-03,Partner,Desktop,Australia,50
2024-09-04,Organic,Desktop,Germany,873
2024-09-04,Google,Tablet,India,779
2024-09-04,LinkedIn,Mobile,Australia,50
2024-09-04,Facebook,Desktop,UK,515
2024-09-04,Referral,Mobile,India,237
2024-09-04,Email,Desktop,India,92
2024-09-04,Direct,Desktop,India,234
2024-09-04,Partner,Desktop,India,102
2024-09-05,Organic,Mobile,Australia,1163
2024-09-05,Google,Mobile,Australia,949
2024-09-05,LinkedIn,Mobile,UK,50
2024-09-05,Facebook,Mobile,Australia,499
2024-09-05,Referral,Desktop,Australia,205
2024-09-05,Email,Mobile,UK,232
2024-09-05,Direct,Desktop,UK,325
2024-09-05,Partner,Desktop,India,50
2024-09-06,Organic,Desktop,UK,551
2024-09-06,Google,Tablet,India,606
2024-09-06,LinkedIn,Desktop,Germany,315
2024-09-06,Facebook,Tablet,India,529
2024-09-06,Referral,Desktop,USA,174
2024-09-06,Email,Desktop,USA,60
2024-09-06,Direct,Desktop,Australia,75
2024-09-06,Partner,Mobile,UK,50
2024-09-07,Organic,Mobile,India,1111
2024-09-07,Google,Desktop,Germany,586
2024-09-07,LinkedIn,Desktop,UK,283
2024-09-07,Facebook,Desktop,USA,524
2024-09-07,Referral,Desktop,India,165
2024-09-07,Email,Desktop,UK,50
2024-09-07,Direct,Mobile,Australia,50
2024-09-07,Partner,Desktop,Australia,138
2024-09-08,Organic,Desktop,India,1043
2024-09-08,Google,Mobile,USA,759
2024-09-08,LinkedIn,Desktop,Australia,50
2024-09-08,Facebook,Desktop,Germany,311
2024-09-08,Referral,Desktop,USA,334
2024-09-08,Email,Desktop,India,282
2024-09-08,Direct,Desktop,Germany,78
2024-09-08,Partner,Mobile,USA,50
2024-09-09,Organic,Mobile,USA,716
2024-09-09,Google,Desktop,USA,873
2024-09-09,LinkedIn,Desktop,India,287
2024-09-09,Facebook,Desktop,Australia,571
2024-09-09,Referral,Desktop,Australia,366
2024-09-09,Email,Desktop,Australia,240
2024-09-09,Direct,Mobile,USA,326
2024-09-09,Partner,Desktop,USA,189
2024-09-10,Organic,Desktop,Germany,1031
2024-09-10,Google,Tablet,UK,507
2024-09-10,LinkedIn,Desktop,USA,50
2024-09-10,Facebook,Mobile,UK,629
2024-09-10,Referral,Desktop,India,298
2024-09-10,Email,Desktop,Australia,237
2024-09-10,Direct,Mobile,Australia,223
2024-09-10,Partner,Mobile,Germany,286
2024-09-11,Organic,Mobile,UK,896
2024-09-11,Google,Desktop,USA,766
2024-09-11,LinkedIn,Desktop,India,561
2024-09-11,Facebook,Mobile,UK,379
2024-09-11,Referral,Desktop,India,278
2024-09-11,Email,Desktop,Australia,50
2024-09-11,Direct,Mobile,UK,479
2024-09-11,Partner,Desktop,India,135
2024-09-12,Organic,Desktop,UK,977
2024-09-12,Google,Desktop,UK,892
2024-09-12,LinkedIn,Mobile,Germany,50
2024-09-12,Facebook,Mobile,Australia,458
2024-09-12,Referral,Desktop,UK,118
2024-09-12,Email,Desktop,UK,178
2024-09-12,Direct,Mobile,Australia,50
2024-09-12,Partner,Mobile,Australia,272
2024-09-13,Organic,Mobile,Australia,838
2024-09-13,Google,Desktop,UK,808
2024-09-13,LinkedIn,Desktop,Germany,294
2024-09-13,Facebook,Mobile,UK,444
2024-09-13,Referral,Desktop,USA,151
2024-09-13,Email,Desktop,Germany,216
2024-09-13,Direct,Mobile,Australia,377
2024-09-13,Partner,Mobile,India,50
2024-09-14,Organic,Mobile,UK,852
2024-09-14,Google,Mobile,India,420
2024-09-14,LinkedIn,Tablet,India,324
2024-09-14,Facebook,Mobile,India,219
2024-09-14,Referral,Desktop,India,158
2024-09-14,Email,Mobile,Australia,422
2024-09-14,Direct,Desktop,UK,364
2024-09-14,Partner,Tablet,India,50
2024-09-15,Organic,Mobile,Australia,1041
2024-09-15,Google,Desktop,India,836
2024-09-15,LinkedIn,Desktop,Australia,50
2024-09-15,Facebook,Mobile,Germany,334
2024-09-15,Referral,Mobile,UK,192
2024-09-15,Email,Desktop,Australia,190
2024-09-15,Direct,Mobile,Australia,263
2024-09-15,Partner,Mobile,India,280
2024-09-16,Organic,Desktop,USA,1016
2024-09-16,Google,Mobile,Australia,686
2024-09-16,LinkedIn,Desktop,Australia,199
2024-09-16,Facebook,Desktop,Australia,284
2024-09-16,Referral,Mobile,UK,127
2024-09-16,Email,Mobile,India,196
2024-09-16,Direct,Desktop,Australia,455
2024-09-16,Partner,Tablet,USA,162
2024-09-17,Organic,Mobile,UK,933
2024-09-17,Google,Desktop,Germany,807
2024-09-17,LinkedIn,Tablet,Australia,305
2024-09-17,Facebook,Mobile,Australia,507
2024-09-17,Referral,Desktop,India,50
2024-09-17,Email,Mobile,Australia,280
2024-09-17,Direct,Desktop,Germany,394
2024-09-17,Partner,Desktop,India,217
2024-09-18,Organic,Desktop,UK,888
2024-09-18,Google,Desktop,Australia,750
2024-09-18,LinkedIn,Desktop,UK,166
2024-09-18,Facebook,Desktop,India,296
2024-09-18,Referral,Mobile,UK,186
2024-09-18,Email,Desktop,Germany,195
2024-09-18,Direct,Mobile,India,490
2024-09-18,Partner,Desktop,UK,283
2024-09-19,Organic,Mobile,Germany,899
2024-09-19,Google,Mobile,UK,644
2024-09-19,LinkedIn,Desktop,Australia,349
2024-09-19,Facebook,Mobile,UK,254
2024-09-19,Referral,Mobile,Australia,420
2024-09-19,Email,Desktop,UK,151
2024-09-19,Direct,Desktop,Australia,50
2024-09-19,Partner,Mobile,UK,89
2024-09-20,Organic,Desktop,Australia,901
2024-09-20,Google,Desktop,India,760
2024-09-20,LinkedIn,Desktop,Germany,50
2024-09-20,Facebook,Mobile,Germany,700
2024-09-20,Referral,Desktop,Australia,50
2024-09-20,Email,Mobile,USA,81
2024-09-20,Direct,Desktop,USA,50
2024-09-20,Partner,Desktop,USA,50
2024-09-21,Organic,Desktop,USA,898
2024-09-21,Google,Desktop,UK,491
2024-09-21,LinkedIn,Desktop,Germany,167
2024-09-21,Facebook,Mobile,Australia,519
2024-09-21,Referral,Mobile,USA,320
2024-09-21,Email,Desktop,India,511
2024-09-21,Direct,Desktop,India,150
2024-09-21,Partner,Mobile,India,94
2024-09-22,Organic,Mobile,UK,1090
2024-09-22,Google,Mobile,Germany,773
2024-09-22,LinkedIn,Mobile,India,360
2024-09-22,Facebook,Desktop,India,528
2024-09-22,Referral,Mobile,Germany,320
2024-09-22,Email,Mobile,India,292
2024-09-22,Direct,Desktop,USA,149
2024-09-22,Partner,Desktop,India,50
2024-09-23,Organic,Desktop,Australia,892
2024-09-23,Google,Desktop,USA,691
2024-09-23,LinkedIn,Mobile,UK,444
2024-09-23,Facebook,Desktop,India,542
2024-09-23,Referral,Desktop,Australia,178
2024-09-23,Email,Desktop,Germany,231
2024-09-23,Direct,Desktop,India,303
2024-09-23,Partner,Desktop,UK,50
2024-09-24,Organic,Desktop,USA,583
2024-09-24,Google,Desktop,Germany,860
2024-09-24,LinkedIn,Desktop,Australia,404
2024-09-24,Facebook,Desktop,Australia,371
2024-09-24,Referral,Desktop,India,222
2024-09-24,Email,Mobile,Germany,129
2024-09-24,Direct,Mobile,Germany,50
2024-09-24,Partner,Desktop,USA,131
2024-09-25,Organic,Desktop,India,1138
2024-09-25,Google,Desktop,Australia,709
2024-09-25,LinkedIn,Mobile,India,123
2024-09-25,Facebook,Mobile,Germany,479
2024-09-25,Referral,Mobile,USA,177
2024-09-25,Email,Desktop,Australia,50
2024-09-25,Direct,Desktop,UK,50
2024-09-25,Partner,Mobile,Australia,50
2024-09-26,Organic,Mobile,India,900
2024-09-26,Google,Desktop,Germany,571
2024-09-26,LinkedIn,Mobile,UK,314
2024-09-26,Facebook,Tablet,Australia,398
2024-09-26,Referral,Desktop,Germany,246
2024-09-26,Email,Tablet,Australia,50
2024-09-26,Direct,Desktop,USA,257
2024-09-26,Partner,Mobile,Germany,50
2024-09-27,Organic,Desktop,UK,1134
2024-09-27,Google,Desktop,USA,367
2024-09-27,LinkedIn,Mobile,USA,71
2024-09-27,Facebook,Mobile,Germany,226
2024-09-27,Referral,Desktop,Germany,406
2024-09-27,Email,Desktop,Germany,290
2024-09-27,Direct,Mobile,India,357
2024-09-27,Partner,Desktop,Germany,50
2024-09-28,Organic,Mobile,Germany,988
2024-09-28,Google,Tablet,USA,872
2024-09-28,LinkedIn,Mobile,Australia,202
2024-09-28,Facebook,Desktop,UK,484
2024-09-28,Referral,Mobile,India,410
2024-09-28,Email,Tablet,Germany,209
2024-09-28,Direct,Desktop,USA,482
2024-09-28,Partner,Desktop,Australia,50
2024-09-29,Organic,Tablet,India,745
2024-09-29,Google,Mobile,Australia,875
2024-09-29,LinkedIn,Desktop,Germany,292
2024-09-29,Facebook,Desktop,USA,518
2024-09-29,Referral,Mobile,Australia,50
2024-09-29,Email,Desktop,Germany,265
2024-09-29,Direct,Tablet,India,317
2024-09-29,Partner,Mobile,UK,50
2024-09-30,Organic,Desktop,Australia,1188
2024-09-30,Google,Mobile,Germany,739
2024-09-30,LinkedIn,Desktop,India,444
2024-09-30,Facebook,Mobile,UK,608
2024-09-30,Referral,Mobile,USA,50
2024-09-30,Email,Desktop,Australia,357
2024-09-30,Direct,Desktop,Germany,150
2024-09-30,Partner,Mobile,Australia,50
2024-10-01,Organic,Desktop,India,810
2024-10-01,Google,Mobile,India,672
2024-10-01,LinkedIn,Desktop,India,50
2024-10-01,Facebook,Desktop,India,567
2024-10-01,Referral,Mobile,India,336
2024-10-01,Email,Desktop,USA,187
2024-10-01,Direct,Desktop,USA,334
2024-10-01,Partner,Desktop,Australia,61
2024-10-02,Organic,Desktop,USA,955
2024-10-02,Google,Mobile,Australia,425
2024-10-02,LinkedIn,Desktop,India,208
2024-10-02,Facebook,Desktop,Germany,287
2024-10-02,Referral,Desktop,USA,243
2024-10-02,Email,Tablet,India,243
2024-10-02,Direct,Desktop,UK,318
2024-10-02,Partner,Mobile,Germany,94
2024-10-03,Organic,Desktop,Germany,785
2024-10-03,Google,Desktop,USA,744
2024-10-03,LinkedIn,Mobile,USA,256
2024-10-03,Facebook,Mobile,India,189
2024-10-03,Referral,Desktop,India,149
2024-10-03,Email,Mobile,India,50
2024-10-03,Direct,Mobile,Germany,280
2024-10-03,Partner,Desktop,Australia,111
2024-10-04,Organic,Mobile,Germany,841
2024-10-04,Google,Desktop,UK,763
2024-10-04,LinkedIn,Mobile,Australia,209
2024-10-04,Facebook,Desktop,Australia,413
2024-10-04,Referral,Desktop,India,375
2024-10-04,Email,Mobile,Germany,50
2024-10-04,Direct,Desktop,Australia,553
2024-10-04,Partner,Mobile,USA,56
2024-10-05,Organic,Mobile,Germany,920
2024-10-05,Google,Mobile,UK,669
2024-10-05,LinkedIn,Mobile,Germany,50
2024-10-05,Facebook,Mobile,USA,623
2024-10-05,Referral,Desktop,India,500
2024-10-05,Email,Mobile,India,162
2024-10-05,Direct,Mobile,Germany,312
2024-10-05,Partner,Mobile,Australia,50
2024-10-06,Organic,Desktop,UK,734
2024-10-06,Google,Desktop,UK,544
2024-10-06,LinkedIn,Desktop,Australia,287
2024-10-06,Facebook,Desktop,Germany,493
2024-10-06,Referral,Desktop,UK,328
2024-10-06,Email,Desktop,UK,347
2024-10-06,Direct,Mobile,USA,50
2024-10-06,Partner,Tablet,Australia,50
2024-10-07,Organic,Mobile,Germany,965
2024-10-07,Google,Desktop,USA,720
2024-10-07,LinkedIn,Desktop,UK,227
2024-10-07,Facebook,Desktop,UK,547
2024-10-07,Referral,Mobile,India,392
2024-10-07,Email,Desktop,UK,247
2024-10-07,Direct,Desktop,USA,371
2024-10-07,Partner,Desktop,Germany,131
2024-10-08,Organic,Mobile,USA,1035
2024-10-08,Google,Mobile,UK,626
2024-10-08,LinkedIn,Desktop,Germany,123
2024-10-08,Facebook,Desktop,USA,655
2024-10-08,Referral,Desktop,USA,403
2024-10-08,Email,Desktop,Australia,310
2024-10-08,Direct,Mobile,Germany,146
2024-10-08,Partner,Mobile,USA,50
2024-10-09,Organic,Desktop,Australia,800
2024-10-09,Google,Mobile,India,582
2024-10-09,LinkedIn,Desktop,USA,233
2024-10-09,Facebook,Desktop,Australia,435
2024-10-09,Referral,Mobile,Germany,50
2024-10-09,Email,Mobile,India,280
2024-10-09,Direct,Mobile,USA,423
2024-10-09,Partner,Desktop,USA,360
2024-10-10,Organic,Mobile,UK,665
2024-10-10,Google,Desktop,Germany,972
2024-10-10,LinkedIn,Desktop,USA,138
2024-10-10,Facebook,Mobile,UK,572
2024-10-10,Referral,Mobile,USA,113
2024-10-10,Email,Desktop,India,50
2024-10-10,Direct,Mobile,USA,217
2024-10-10,Partner,Desktop,India,190
2024-10-11,Organic,Desktop,India,725
2024-10-11,Google,Mobile,Germany,433
2024-10-11,LinkedIn,Mobile,UK,537
2024-10-11,Facebook,Tablet,Germany,383
2024-10-11,Referral,Desktop,UK,186
2024-10-11,Email,Mobile,India,264
2024-10-11,Direct,Mobile,USA,397
2024-10-11,Partner,Desktop,UK,50
2024-10-12,Organic,Desktop,USA,1169
2024-10-12,Google,Mobile,USA,720
2024-10-12,LinkedIn,Desktop,Australia,451
2024-10-12,Facebook,Desktop,Germany,511
2024-10-12,Referral,Desktop,India,124
2024-10-12,Email,Tablet,India,399
2024-10-12,Direct,Mobile,Australia,164
2024-10-12,Partner,Desktop,Australia,139
2024-10-13,Organic,Mobile,India,1145
2024-10-13,Google,Desktop,Germany,749
2024-10-13,LinkedIn,Desktop,Germany,175
2024-10-13,Facebook,Desktop,India,448
2024-10-13,Referral,Desktop,Germany,50
2024-10-13,Email,Mobile,India,75
2024-10-13,Direct,Mobile,USA,216
2024-10-13,Partner,Desktop,Australia,67
2024-10-14,Organic,Desktop,Germany,672
2024-10-14,Google,Mobile,USA,872
2024-10-14,LinkedIn,Desktop,India,226
2024-10-14,Facebook,Desktop,Australia,424
2024-10-14,Referral,Desktop,USA,500
2024-10-14,Email,Desktop,Germany,250
2024-10-14,Direct,Desktop,Germany,245
2024-10-14,Partner,Mobile,UK,94
2024-10-15,Organic,Mobile,UK,809
2024-10-15,Google,Desktop,USA,629
2024-10-15,LinkedIn,Desktop,India,145
2024-10-15,Facebook,Mobile,Germany,746
2024-10-15,Referral,Mobile,India,359
2024-10-15,Email,Mobile,Australia,72
2024-10-15,Direct,Desktop,USA,156
2024-10-15,Partner,Mobile,India,73
2024-10-16,Organic,Mobile,Australia,1240
2024-10-16,Google,Mobile,Australia,668
2024-10-16,LinkedIn,Desktop,Australia,50
2024-10-16,Facebook,Tablet,Germany,509
2024-10-16,Referral,Desktop,India,334
2024-10-16,Email,Desktop,UK,159
2024-10-16,Direct,Mobile,UK,119
2024-10-16,Partner,Mobile,USA,129
2024-10-17,Organic,Mobile,UK,543
2024-10-17,Google,Desktop,Australia,760
2024-10-17,LinkedIn,Desktop,India,392
2024-10-17,Facebook,Mobile,UK,389
2024-10-17,Referral,Desktop,Australia,381
2024-10-17,Email,Desktop,USA,50
2024-10-17,Direct,Mobile,Australia,89
2024-10-17,Partner,Desktop,USA,309
2024-10-18,Organic,Desktop,Germany,1010
2024-10-18,Google,Desktop,Germany,911
2024-10-18,LinkedIn,Desktop,USA,235
2024-10-18,Facebook,Desktop,India,414
2024-10-18,Referral,Mobile,India,218
2024-10-18,Email,Desktop,Australia,71
2024-10-18,Direct,Desktop,USA,50
2024-10-18,Partner,Desktop,Germany,50
2024-10-19,Organic,Desktop,USA,1076
2024-10-19,Google,Desktop,USA,572
2024-10-19,LinkedIn,Desktop,India,461
2024-10-19,Facebook,Mobile,UK,465
2024-10-19,Referral,Desktop,Australia,147
2024-10-19,Email,Desktop,India,81
2024-10-19,Direct,Desktop,Germany,309
2024-10-19,Partner,Desktop,India,237
2024-10-20,Organic,Mobile,India,798
2024-10-20,Google,Desktop,UK,875
2024-10-20,LinkedIn,Mobile,USA,311
2024-10-20,Facebook,Mobile,Australia,579
2024-10-20,Referral,Desktop,USA,429
2024-10-20,Email,Desktop,USA,214
2024-10-20,Direct,Mobile,Australia,404
2024-10-20,Partner,Desktop,Germany,220
2024-10-21,Organic,Mobile,USA,779
2024-10-21,Google,Mobile,UK,550
2024-10-21,LinkedIn,Desktop,India,277
2024-10-21,Facebook,Desktop,USA,644
2024-10-21,Referral,Mobile,Australia,384
2024-10-21,Email,Desktop,Germany,255
2024-10-21,Direct,Desktop,USA,330
2024-10-21,Partner,Mobile,Germany,136
2024-10-22,Organic,Desktop,USA,1041
2024-10-22,Google,Desktop,India,577
2024-10-22,LinkedIn,Desktop,UK,50
2024-10-22,Facebook,Desktop,UK,272
2024-10-22,Referral,Desktop,Germany,445
2024-10-22,Email,Mobile,Germany,171
2024-10-22,Direct,Desktop,India,50
2024-10-22,Partner,Desktop,USA,50
2024-10-23,Organic,Desktop,Germany,867
2024-10-23,Google,Mobile,Australia,119
2024-10-23,LinkedIn,Desktop,USA,509
2024-10-23,Facebook,Mobile,USA,402
2024-10-23,Referral,Mobile,Germany,204
2024-10-23,Email,Mobile,UK,120
2024-10-23,Direct,Desktop,Germany,481
2024-10-23,Partner,Desktop,Australia,255
2024-10-24,Organic,Desktop,Australia,1033
2024-10-24,Google,Mobile,USA,493
2024-10-24,LinkedIn,Desktop,Germany,236
2024-10-24,Facebook,Desktop,India,303
2024-10-24,Referral,Desktop,Germany,289
2024-10-24,Email,Mobile,UK,50
2024-10-24,Direct,Tablet,UK,326
2024-10-24,Partner,Mobile,USA,50
2024-10-25,Organic,Desktop,Germany,855
2024-10-25,Google,Mobile,India,474
2024-10-25,LinkedIn,Mobile,Australia,146
2024-10-25,Facebook,Desktop,India,435
2024-10-25,Referral,Desktop,India,253
2024-10-25,Email,Mobile,India,128
2024-10-25,Direct,Desktop,India,211
2024-10-25,Partner,Desktop,India,192
2024-10-26,Organic,Mobile,Germany,1112
2024-10-26,Google,Desktop,USA,704
2024-10-26,LinkedIn,Mobile,Germany,361
2024-10-26,Facebook,Desktop,USA,341
2024-10-26,Referral,Mobile,UK,435
2024-10-26,Email,Mobile,USA,50
2024-10-26,Direct,Desktop,Germany,470
2024-10-26,Partner,Tablet,Australia,151
2024-10-27,Organic,Tablet,USA,812
2024-10-27,Google,Mobile,Germany,838
2024-10-27,LinkedIn,Mobile,India,326
2024-10-27,Facebook,Mobile,USA,529
2024-10-27,Referral,Desktop,USA,255
2024-10-27,Email,Desktop,Australia,54
2024-10-27,Direct,Mobile,India,251
2024-10-27,Partner,Desktop,Australia,299
2024-10-28,Organic,Mobile,USA,1045
2024-10-28,Google,Desktop,Germany,545
2024-10-28,LinkedIn,Desktop,USA,453
2024-10-28,Facebook,Tablet,UK,326
2024-10-28,Referral,Desktop,Australia,348
2024-10-28,Email,Tablet,UK,197
2024-10-28,Direct,Mobile,India,386
2024-10-28,Partner,Mobile,Australia,259
2024-10-29,Organic,Mobile,India,891
2024-10-29,Google,Tablet,India,626
2024-10-29,LinkedIn,Desktop,India,90
2024-10-29,Facebook,Mobile,Australia,779
2024-10-29,Referral,Desktop,UK,281
2024-10-29,Email,Mobile,India,297
2024-10-29,Direct,Mobile,Australia,142
2024-10-29,Partner,Desktop,Germany,71
2024-10-30,Organic,Desktop,India,740
2024-10-30,Google,Mobile,USA,628
2024-10-30,LinkedIn,Mobile,Australia,137
2024-10-30,Facebook,Mobile,UK,373
2024-10-30,Referral,Desktop,Germany,469
2024-10-30,Email,Mobile,USA,435
2024-10-30,Direct,Tablet,USA,152
2024-10-30,Partner,Mobile,Germany,179
2024-10-31,Organic,Mobile,UK,548
2024-10-31,Google,Mobile,Germany,564
2024-10-31,LinkedIn,Desktop,India,328
2024-10-31,Facebook,Mobile,Australia,438
2024-10-31,Referral,Desktop,Germany,308
2024-10-31,Email,Mobile,UK,50
2024-10-31,Direct,Mobile,Germany,406
2024-10-31,Partner,Mobile,Germany,109
2024-11-01,Organic,Mobile,Australia,860
2024-11-01,Google,Desktop,USA,1040
2024-11-01,LinkedIn,Mobile,Australia,215
2024-11-01,Facebook,Mobile,India,454
2024-11-01,Referral,Mobile,USA,307
2024-11-01,Email,Mobile,India,150
2024-11-01,Direct,Tablet,India,313
2024-11-01,Partner,Mobile,UK,174
2024-11-02,Organic,Mobile,Germany,699
2024-11-02,Google,Mobile,UK,749
2024-11-02,LinkedIn,Desktop,Australia,211
2024-11-02,Facebook,Mobile,UK,577
2024-11-02,Referral,Mobile,UK,71
2024-11-02,Email,Mobile,Germany,50
2024-11-02,Direct,Mobile,Australia,243
2024-11-02,Partner,Desktop,Germany,368
2024-11-03,Organic,Tablet,USA,859
2024-11-03,Google,Desktop,India,451
2024-11-03,LinkedIn,Desktop,Germany,463
2024-11-03,Facebook,Desktop,UK,377
2024-11-03,Referral,Mobile,India,179
2024-11-03,Email,Desktop,USA,319
2024-11-03,Direct,Desktop,Germany,50
2024-11-03,Partner,Mobile,USA,72
2024-11-04,Organic,Mobile,UK,821
2024-11-04,Google,Desktop,India,550
2024-11-04,LinkedIn,Mobile,UK,275
2024-11-04,Facebook,Mobile,UK,323
2024-11-04,Referral,Mobile,USA,421
2024-11-04,Email,Mobile,Germany,146
2024-11-04,Direct,Mobile,USA,234
2024-11-04,Partner,Mobile,Australia,50
2024-11-05,Organic,Mobile,UK,1146
2024-11-05,Google,Mobile,Australia,457
2024-11-05,LinkedIn,Desktop,Germany,196
2024-11-05,Facebook,Desktop,UK,514
2024-11-05,Referral,Desktop,UK,558
2024-11-05,Email,Mobile,India,296
2024-11-05,Direct,Desktop,India,397
2024-11-05,Partner,Desktop,UK,97
2024-11-06,Organic,Mobile,USA,1188
2024-11-06,Google,Desktop,Germany,494
2024-11-06,LinkedIn,Desktop,India,234
2024-11-06,Facebook,Mobile,Australia,413
2024-11-06,Referral,Desktop,UK,266
2024-11-06,Email,Mobile,Germany,202
2024-11-06,Direct,Mobile,Australia,204
2024-11-06,Partner,Tablet,USA,289
2024-11-07,Organic,Mobile,USA,903
2024-11-07,Google,Tablet,Australia,946
2024-11-07,LinkedIn,Mobile,USA,289
2024-11-07,Facebook,Desktop,Germany,590
2024-11-07,Referral,Desktop,Germany,440
2024-11-07,Email,Mobile,USA,50
2024-11-07,Direct,Desktop,Germany,197
2024-11-07,Partner,Mobile,India,112
2024-11-08,Organic,Mobile,UK,999
2024-11-08,Google,Desktop,Australia,637
2024-11-08,LinkedIn,Mobile,UK,412
2024-11-08,Facebook,Mobile,USA,633
2024-11-08,Referral,Desktop,Australia,167
2024-11-08,Email,Desktop,Germany,50
2024-11-08,Direct,Desktop,Germany,588
2024-11-08,Partner,Tablet,India,64
2024-11-09,Organic,Mobile,Germany,1019
2024-11-09,Google,Desktop,UK,838
2024-11-09,LinkedIn,Desktop,Australia,360
2024-11-09,Facebook,Mobile,Germany,499
2024-11-09,Referral,Mobile,UK,169
2024-11-09,Email,Desktop,Australia,52
2024-11-09,Direct,Mobile,USA,310
2024-11-09,Partner,Desktop,India,158
2024-11-10,Organic,Desktop,India,942
2024-11-10,Google,Mobile,India,934
2024-11-10,LinkedIn,Tablet,USA,166
2024-11-10,Facebook,Desktop,Germany,217
2024-11-10,Referral,Desktop,USA,298
2024-11-10,Email,Desktop,India,252
2024-11-10,Direct,Mobile,USA,164
2024-11-10,Partner,Desktop,USA,50
2024-11-11,Organic,Desktop,Germany,850
2024-11-11,Google,Desktop,India,727
2024-11-11,LinkedIn,Desktop,Germany,127
2024-11-11,Facebook,Mobile,UK,432
2024-11-11,Referral,Mobile,Germany,169
2024-11-11,Email,Mobile,Germany,318
2024-11-11,Direct,Desktop,USA,239
2024-11-11,Partner,Desktop,UK,140
2024-11-12,Organic,Mobile,UK,748
2024-11-12,Google,Desktop,Australia,788
2024-11-12,LinkedIn,Desktop,Germany,256
2024-11-12,Facebook,Desktop,India,599
2024-11-12,Referral,Desktop,Germany,245
2024-11-12,Email,Desktop,India,481
2024-11-12,Direct,Desktop,Germany,331
2024-11-12,Partner,Desktop,Germany,50
2024-11-13,Organic,Mobile,UK,824
2024-11-13,Google,Desktop,USA,695
2024-11-13,LinkedIn,Desktop,UK,404
2024-11-13,Facebook,Desktop,Germany,348
2024-11-13,Referral,Desktop,UK,175
2024-11-13,Email,Desktop,Australia,477
2024-11-13,Direct,Tablet,UK,398
2024-11-13,Partner,Mobile,India,238
2024-11-14,Organic,Desktop,USA,665
2024-11-14,Google,Desktop,Australia,768
