date,channel,profile_completed
2025-10-21,LinkedIn,4
2025-10-21,Facebook,10
2025-10-21,Referral,18
2025-10-21,Email,3
2025-10-21,Direct,0
2025-10-21,Partner,5
2025-10-22,Organic,32
2025-10-22,Google,27
2025-10-22,LinkedIn,6
2025-10-22,Facebook,8
2025-10-22,Referral,21
2025-10-22,Email,5
2025-10-22,Direct,0
2025-10-22,Partner,3
2025-10-23,Organic,47
2025-10-23,Google,22
2025-10-23,LinkedIn,2
2025-10-23,Facebook,16
2025-10-23,Referral,21
2025-10-23,Email,1
2025-10-23,Direct,7
2025-10-23,Partner,7
2025-10-24,Organic,33
2025-10-24,Google,18
2025-10-24,LinkedIn,9
2025-10-24,Facebook,13
2025-10-24,Referral,11
2025-10-24,Email,5
2025-10-24,Direct,0
2025-10-24,Partner,3
2025-10-25,Organic,40
2025-10-25,Google,18
2025-10-25,LinkedIn,7
2025-10-25,Facebook,15
2025-10-25,Referral,5
2025-10-25,Email,3
2025-10-25,Direct,12
2025-10-25,Partner,29
2025-10-26,Organic,30
2025-10-26,Google,27
2025-10-26,LinkedIn,3
2025-10-26,Facebook,5
2025-10-26,Referral,2
2025-10-26,Email,1
2025-10-26,Direct,8
2025-10-26,Partner,12
2025-10-27,Organic,25
2025-10-27,Google,26
2025-10-27,LinkedIn,22
2025-10-27,Facebook,10
2025-10-27,Referral,2
2025-10-27,Email,2
2025-10-27,Direct,10
2025-10-27,Partner,14
2025-10-28,Organic,31
2025-10-28,Google,21
2025-10-28,LinkedIn,13
2025-10-28,Facebook,7
2025-10-28,Referral,2
2025-10-28,Email,7
2025-10-28,Direct,3
2025-10-28,Partner,3
2025-10-29,Organic,44
2025-10-29,Google,19
2025-10-29,LinkedIn,6
2025-10-29,Facebook,8
2025-10-29,Referral,7
2025-10-29,Email,3
2025-10-29,Direct,0
2025-10-29,Partner,24
2025-10-30,Organic,38
2025-10-30,Google,21
2025-10-30,LinkedIn,23
2025-10-30,Facebook,13
2025-10-30,Referral,21
2025-10-30,Email,9
2025-10-30,Direct,3
2025-10-30,Partner,11
2025-10-31,Organic,32
2025-10-31,Google,13
2025-10-31,LinkedIn,12
2025-10-31,Facebook,11
2025-10-31,Referral,17
2025-10-31,Email,3
2025-10-31,Direct,6
2025-10-31,Partner,3
2025-11-01,Organic,46
2025-11-01,Google,17
2025-11-01,LinkedIn,9
2025-11-01,Facebook,0
2025-11-01,Referral,25
2025-11-01,Email,11
2025-11-01,Direct,3
2025-11-01,Partner,5
2025-11-02,Organic,32
2025-11-02,Google,20
2025-11-02,LinkedIn,15
2025-11-02,Facebook,11
2025-11-02,Referral,2
2025-11-02,Email,2
2025-11-02,Direct,9
2025-11-02,Partner,3
2025-11-03,Organic,41
2025-11-03,Google,21
2025-11-03,LinkedIn,20
2025-11-03,Facebook,4
2025-11-03,Referral,7
2025-11-03,Email,1
2025-11-03,Direct,0
2025-11-03,Partner,19
2025-11-04,Organic,45
2025-11-04,Google,21
2025-11-04,LinkedIn,11
2025-11-04,Facebook,10
2025-11-04,Referral,17
2025-11-04,Email,11
2025-11-04,Direct,0
2025-11-04,Partner,3
2025-11-05,Organic,35
2025-11-05,Google,26
2025-11-05,LinkedIn,14
2025-11-05,Facebook,6
2025-11-05,Referral,2
2025-11-05,Email,7
2025-11-05,Direct,6
2025-11-05,Partner,3
2025-11-06,Organic,36
2025-11-06,Google,15
2025-11-06,LinkedIn,2
2025-11-06,Facebook,13
2025-11-06,Referral,15
2025-11-06,Email,11
2025-11-06,Direct,0
2025-11-06,Partner,3
2025-11-07,Organic,32
2025-11-07,Google,21
2025-11-07,LinkedIn,21
2025-11-07,Facebook,17
2025-11-07,Referral,19
2025-11-07,Email,12
2025-11-07,Direct,12
2025-11-07,Partner,3
2025-11-08,Organic,31
2025-11-08,Google,24
2025-11-08,LinkedIn,28
2025-11-08,Facebook,10
2025-11-08,Referral,2
2025-11-08,Email,14
2025-11-08,Direct,6
2025-11-08,Partner,5
2025-11-09,Organic,42
2025-11-09,Google,22
2025-11-09,LinkedIn,5
2025-11-09,Facebook,13
2025-11-09,Referral,2
2025-11-09,Email,15
2025-11-09,Direct,9
2025-11-09,Partner,11
2025-11-10,Organic,29
2025-11-10,Google,28
2025-11-10,LinkedIn,4
2025-11-10,Facebook,4
2025-11-10,Referral,22
2025-11-10,Email,10
2025-11-10,Direct,12
2025-11-10,Partner,4
2025-11-11,Organic,43
2025-11-11,Google,18
2025-11-11,LinkedIn,2
2025-11-11,Facebook,9
2025-11-11,Referral,4
2025-11-11,Email,1
2025-11-11,Direct,5
2025-11-11,Partner,9
2025-11-12,Organic,47
2025-11-12,Google,16
2025-11-12,LinkedIn,10
2025-11-12,Facebook,10
2025-11-12,Referral,21
2025-11-12,Email,6
2025-11-12,Direct,0
2025-11-12,Partner,3
2025-11-13,Organic,32
2025-11-13,Google,24
2025-11-13,LinkedIn,14
2025-11-13,Facebook,7
2025-11-13,Referral,12
2025-11-13,Email,16
2025-11-13,Direct,3
2025-11-13,Partner,4
2025-11-14,Organic,36
2025-11-14,Google,18
2025-11-14,LinkedIn,21
2025-11-14,Facebook,8
2025-11-14,Referral,5
2025-11-14,Email,12
2025-11-14,Direct,7
2025-11-14,Partner,6
2025-11-15,Organic,36
2025-11-15,Google,21
2025-11-15,LinkedIn,13
2025-11-15,Facebook,13
2025-11-15,Referral,21
2025-11-15,Email,15
2025-11-15,Direct,7
2025-11-15,Partner,14
2025-11-16,Organic,31
2025-11-16,Google,24
2025-11-16,LinkedIn,4
2025-11-16,Facebook,8
2025-11-16,Referral,17
2025-11-16,Email,1
2025-11-16,Direct,7
2025-11-16,Partner,3
2025-11-17,Organic,43
2025-11-17,Google,29
2025-11-17,LinkedIn,22
2025-11-17,Facebook,7
2025-11-17,Referral,11
2025-11-17,Email,6
2025-11-17,Direct,0
2025-11-17,Partner,11
2025-11-18,Organic,48
2025-11-18,Google,20
2025-11-18,LinkedIn,4
2025-11-18,Facebook,5
2025-11-18,Referral,6
2025-11-18,Email,13
2025-11-18,Direct,6
2025-11-18,Partner,12
2025-11-19,Organic,30
2025-11-19,Google,18
2025-11-19,LinkedIn,13
2025-11-19,Facebook,1
2025-11-19,Referral,17
2025-11-19,Email,18
2025-11-19,Direct,5
2025-11-19,Partner,4
2025-11-20,Organic,33
2025-11-20,Google,24
2025-11-20,LinkedIn,2
2025-11-20,Facebook,10
2025-11-20,Referral,6
2025-11-20,Email,18
2025-11-20,Direct,3
2025-11-20,Partner,4
2025-11-21,Organic,37
2025-11-21,Google,24
2025-11-21,LinkedIn,13
2025-11-21,Facebook,15
2025-11-21,Referral,19
2025-11-21,Email,1
2025-11-21,Direct,0
2025-11-21,Partner,4
2025-11-22,Organic,36
2025-11-22,Google,24
2025-11-22,LinkedIn,22
2025-11-22,Facebook,12
2025-11-22,Referral,17
2025-11-22,Email,2
2025-11-22,Direct,2
2025-11-22,Partner,3
2025-11-23,Organic,30
2025-11-23,Google,27
2025-11-23,LinkedIn,2
2025-11-23,Facebook,10
2025-11-23,Referral,7
2025-11-23,Email,22
2025-11-23,Direct,15
2025-11-23,Partner,9
2025-11-24,Organic,32
2025-11-24,Google,28
2025-11-24,LinkedIn,2
2025-11-24,Facebook,2
2025-11-24,Referral,11
2025-11-24,Email,11
2025-11-24,Direct,9
2025-11-24,Partner,3
2025-11-25,Organic,24
2025-11-25,Google,17
2025-11-25,LinkedIn,14
2025-11-25,Facebook,13
2025-11-25,Referral,19
2025-11-25,Email,1
2025-11-25,Direct,15
2025-11-25,Partner,3
2025-11-26,Organic,40
2025-11-26,Google,24
2025-11-26,LinkedIn,18
2025-11-26,Facebook,8
2025-11-26,Referral,2
2025-11-26,Email,6
2025-11-26,Direct,0
2025-11-26,Partner,17
2025-11-27,Organic,28
2025-11-27,Google,25
2025-11-27,LinkedIn,14
2025-11-27,Facebook,8
2025-11-27,Referral,24
2025-11-27,Email,15
2025-11-27,Direct,17
2025-11-27,Partner,4
2025-11-28,Organic,34
2025-11-28,Google,16
2025-11-28,LinkedIn,6
2025-11-28,Facebook,11
2025-11-28,Referral,17
2025-11-28,Email,2
2025-11-28,Direct,11
2025-11-28,Partner,3
2025-11-29,Organic,40
2025-11-29,Google,24
2025-11-29,LinkedIn,34
2025-11-29,Facebook,8
2025-11-29,Referral,9
2025-11-29,Email,7
2025-11-29,Direct,4
2025-11-29,Partner,16
2025-11-30,Organic,38
2025-11-30,Google,20
2025-11-30,LinkedIn,3
2025-11-30,Facebook,10
2025-11-30,Referral,7
2025-11-30,Email,11
2025-11-30,Direct,3
2025-11-30,Partner,15
2025-12-01,Organic,31
2025-12-01,Google,21
2025-12-01,LinkedIn,15
2025-12-01,Facebook,0
2025-12-01,Referral,12
2025-12-01,Email,17
2025-12-01,Direct,5
2025-12-01,Partner,12
2025-12-02,Organic,27
2025-12-02,Google,18
2025-12-02,LinkedIn,8
2025-12-02,Facebook,8
2025-12-02,Referral,17
2025-12-02,Email,1
2025-12-02,Direct,3
2025-12-02,Partner,3
2025-12-03,Organic,27
2025-12-03,Google,24
2025-12-03,LinkedIn,5
2025-12-03,Facebook,8
2025-12-03,Referral,8
2025-12-03,Email,1
2025-12-03,Direct,6
2025-12-03,Partner,20
2025-12-04,Organic,35
2025-12-04,Google,17
2025-12-04,LinkedIn,29
2025-12-04,Facebook,5
2025-12-04,Referral,20
2025-12-04,Email,15
2025-12-04,Direct,0
2025-12-04,Partner,11
2025-12-05,Organic,40
2025-12-05,Google,14
2025-12-05,LinkedIn,3
2025-12-05,Facebook,6
2025-12-05,Referral,11
2025-12-05,Email,1
2025-12-05,Direct,10
2025-12-05,Partner,3
2025-12-06,Organic,39
2025-12-06,Google,21
2025-12-06,LinkedIn,4
2025-12-06,Facebook,9
2025-12-06,Referral,6
2025-12-06,Email,1
2025-12-06,Direct,0
2025-12-06,Partner,26
2025-12-07,Organic,44
2025-12-07,Google,20
2025-12-07,LinkedIn,27
2025-12-07,Facebook,6
2025-12-07,Referral,20
2025-12-07,Email,1
2025-12-07,Direct,3
2025-12-07,Partner,11
2025-12-08,Organic,24
2025-12-08,Google,17
2025-12-08,LinkedIn,2
2025-12-08,Facebook,10
2025-12-08,Referral,2
2025-12-08,Email,16
2025-12-08,Direct,5
2025-12-08,Partner,3
2025-12-09,Organic,36
2025-12-09,Google,17
2025-12-09,LinkedIn,11
2025-12-09,Facebook,8
2025-12-09,Referral,25
2025-12-09,Email,21
2025-12-09,Direct,7
2025-12-09,Partner,6
2025-12-10,Organic,33
2025-12-10,Google,24
2025-12-10,LinkedIn,35
2025-12-10,Facebook,8
2025-12-10,Referral,5
2025-12-10,Email,18
2025-12-10,Direct,2
2025-12-10,Partner,14
2025-12-11,Organic,34
2025-12-11,Google,27
2025-12-11,LinkedIn,17
2025-12-11,Facebook,10
2025-12-11,Referral,21
2025-12-11,Email,3
2025-12-11,Direct,9
2025-12-11,Partner,14
2025-12-12,Organic,40
2025-12-12,Google,11
2025-12-12,LinkedIn,21
2025-12-12,Facebook,15
2025-12-12,Referral,6
2025-12-12,Email,1
2025-12-12,Direct,7
2025-12-12,Partner,3
2025-12-13,Organic,24
2025-12-13,Google,21
2025-12-13,LinkedIn,2
2025-12-13,Facebook,3
2025-12-13,Referral,12
2025-12-13,Email,15
2025-12-13,Direct,4
2025-12-13,Partner,3
2025-12-14,Organic,44
2025-12-14,Google,21
2025-12-14,LinkedIn,7
2025-12-14,Facebook,5
2025-12-14,Referral,2
2025-12-14,Email,1
2025-12-14,Direct,4
2025-12-14,Partner,22
2025-12-15,Organic,28
2025-12-15,Google,28
2025-12-15,LinkedIn,9
2025-12-15,Facebook,8
2025-12-15,Referral,2
2025-12-15,Email,1
2025-12-15,Direct,12
2025-12-15,Partner,4
2025-12-16,Organic,37
2025-12-16,Google,23
2025-12-16,LinkedIn,13
2025-12-16,Facebook,7
2025-12-16,Referral,19
2025-12-16,Email,11
2025-12-16,Direct,5
2025-12-16,Partner,14
2025-12-17,Organic,29
2025-12-17,Google,29
2025-12-17,LinkedIn,2
2025-12-17,Facebook,15
2025-12-17,Referral,9
2025-12-17,Email,3
2025-12-17,Direct,5
2025-12-17,Partner,13
2025-12-18,Organic,36
2025-12-18,Google,18
2025-12-18,LinkedIn,9
2025-12-18,Facebook,4
2025-12-18,Referral,22
2025-12-18,Email,1
2025-12-18,Direct,6
2025-12-18,Partner,11
2025-12-19,Organic,26
2025-12-19,Google,18
2025-12-19,LinkedIn,4
2025-12-19,Facebook,13
2025-12-19,Referral,16
2025-12-19,Email,1
2025-12-19,Direct,6
2025-12-19,Partner,13
2025-12-20,Organic,33
2025-12-20,Google,14
2025-12-20,LinkedIn,27
2025-12-20,Facebook,5
2025-12-20,Referral,11
2025-12-20,Email,1
2025-12-20,Direct,6
2025-12-20,Partner,14
2025-12-21,Organic,29
2025-12-21,Google,28
2025-12-21,LinkedIn,9
2025-12-21,Facebook,5
2025-12-21,Referral,12
2025-12-21,Email,7
2025-12-21,Direct,9
2025-12-21,Partner,19
2025-12-22,Organic,28
2025-12-22,Google,18
2025-12-22,LinkedIn,3
2025-12-22,Facebook,7
2025-12-22,Referral,16
2025-12-22,Email,7
2025-12-22,Direct,7
2025-12-22,Partner,7
2025-12-23,Organic,30
2025-12-23,Google,16
2025-12-23,LinkedIn,21
2025-12-23,Facebook,2
2025-12-23,Referral,22
2025-12-23,Email,2
2025-12-23,Direct,6
2025-12-23,Partner,21
2025-12-24,Organic,41
2025-12-24,Google,23
2025-12-24,LinkedIn,12
2025-12-24,Facebook,8
2025-12-24,Referral,18
2025-12-24,Email,1
2025-12-24,Direct,10
2025-12-24,Partner,3
2025-12-25,Organic,45
2025-12-25,Google,24
2025-12-25,LinkedIn,22
2025-12-25,Facebook,11
2025-12-25,Referral,16
2025-12-25,Email,3
2025-12-25,Direct,5
2025-12-25,Partner,3
2025-12-26,Organic,35
2025-12-26,Google,17
2025-12-26,LinkedIn,10
2025-12-26,Facebook,8
2025-12-26,Referral,17
2025-12-26,Email,13
2025-12-26,Direct,6
2025-12-26,Partner,6
2025-12-27,Organic,36
2025-12-27,Google,24
2025-12-27,LinkedIn,4
2025-12-27,Facebook,10
2025-12-27,Referral,2
2025-12-27,Email,9
2025-12-27,Direct,11
2025-12-27,Partner,11
2025-12-28,Organic,27
2025-12-28,Google,19
2025-12-28,LinkedIn,22
2025-12-28,Facebook,5
2025-12-28,Referral,8
2025-12-28,Email,9
2025-12-28,Direct,7
2025-12-28,Partner,12
2025-12-29,Organic,36
2025-12-29,Google,19
2025-12-29,LinkedIn,15
2025-12-29,Facebook,5
2025-12-29,Referral,19
2025-12-29,Email,3
2025-12-29,Direct,6
2025-12-29,Partner,7
2025-12-30,Organic,40
2025-12-30,Google,18
2025-12-30,LinkedIn,27
2025-12-30,Facebook,10
2025-12-30,Referral,5
2025-12-30,Email,1
2025-12-30,Direct,5
2025-12-30,Partner,3
2025-12-31,Organic,28
2025-12-31,Google,24
2025-12-31,LinkedIn,13
2025-12-31,Facebook,6
2025-12-31,Referral,7
2025-12-31,Email,5
2025-12-31,Direct,3
2025-12-31,Partner,7
