date,channel,spend
2025-07-25,Referral,508.32
2025-07-25,Email,301.38
2025-07-25,Direct,112.32
2025-07-25,Partner,36.01
2025-07-26,Organic,720.84
2025-07-26,Google,766.15
2025-07-26,LinkedIn,151.58
2025-07-26,Facebook,270.19
2025-07-26,Referral,237.18
2025-07-26,Email,38.54
2025-07-26,Direct,390.59
2025-07-26,Partner,280.56
2025-07-27,Organic,177.03
2025-07-27,Google,746.2
2025-07-27,LinkedIn,398.85
2025-07-27,Facebook,721.79
2025-07-27,Referral,159.57
2025-07-27,Email,100.07
2025-07-27,Direct,49.99
2025-07-27,Partner,64.11
2025-07-28,Organic,645.85
2025-07-28,Google,376.72
2025-07-28,LinkedIn,25.72
2025-07-28,Facebook,247.16
2025-07-28,Referral,89.54
2025-07-28,Email,85.3
2025-07-28,Direct,403.24
2025-07-28,Partner,40.67
2025-07-29,Organic,631.07
2025-07-29,Google,823.49
2025-07-29,LinkedIn,106.51
2025-07-29,Facebook,419.75
2025-07-29,Referral,64.48
2025-07-29,Email,149.84
2025-07-29,Direct,354.67
2025-07-29,Partner,44.99
2025-07-30,Organic,525.66
2025-07-30,Google,852.18
2025-07-30,LinkedIn,101.42
2025-07-30,Facebook,687.68
2025-07-30,Referral,41.07
2025-07-30,Email,201.1
2025-07-30,Direct,269.83
2025-07-30,Partner,255.39
2025-07-31,Organic,321.01
2025-07-31,Google,649.28
2025-07-31,LinkedIn,53.75
2025-07-31,Facebook,216.04
2025-07-31,Referral,292.16
2025-07-31,Email,97.6
2025-07-31,Direct,95.92
2025-07-31,Partner,57.99
2025-08-01,Organic,248.88
2025-08-01,Google,689.0
2025-08-01,LinkedIn,192.12
2025-08-01,Facebook,249.47
2025-08-01,Referral,239.04
2025-08-01,Email,430.87
2025-08-01,Direct,54.93
2025-08-01,Partner,69.35
2025-08-02,Organic,700.3
2025-08-02,Google,688.83
2025-08-02,LinkedIn,436.82
2025-08-02,Facebook,477.67
2025-08-02,Referral,204.63
2025-08-02,Email,35.05
2025-08-02,Direct,352.42
2025-08-02,Partner,109.72
2025-08-03,Organic,1438.97
2025-08-03,Google,290.6
2025-08-03,LinkedIn,238.04
2025-08-03,Facebook,358.15
2025-08-03,Referral,287.87
2025-08-03,Email,223.33
2025-08-03,Direct,67.66
2025-08-03,Partner,99.24
2025-08-04,Organic,997.11
2025-08-04,Google,662.34
2025-08-04,LinkedIn,86.53
2025-08-04,Facebook,55.37
2025-08-04,Referral,373.04
2025-08-04,Email,51.74
2025-08-04,Direct,408.71
2025-08-04,Partner,230.64
2025-08-05,Organic,697.91
2025-08-05,Google,756.17
2025-08-05,LinkedIn,105.61
2025-08-05,Facebook,1032.97
2025-08-05,Referral,274.54
2025-08-05,Email,287.73
2025-08-05,Direct,88.8
2025-08-05,Partner,71.81
2025-08-06,Organic,1018.56
2025-08-06,Google,659.7
2025-08-06,LinkedIn,291.87
2025-08-06,Facebook,666.81
2025-08-06,Referral,140.39
2025-08-06,Email,344.09
2025-08-06,Direct,617.27
2025-08-06,Partner,272.99
2025-08-07,Organic,722.86
2025-08-07,Google,309.72
2025-08-07,LinkedIn,333.89
2025-08-07,Facebook,369.35
2025-08-07,Referral,158.49
2025-08-07,Email,32.09
2025-08-07,Direct,94.52
2025-08-07,Partner,47.87
2025-08-08,Organic,744.24
2025-08-08,Google,170.48
2025-08-08,LinkedIn,147.68
2025-08-08,Facebook,787.22
2025-08-08,Referral,101.55
2025-08-08,Email,111.22
2025-08-08,Direct,76.87
2025-08-08,Partner,43.73
2025-08-09,Organic,382.89
2025-08-09,Google,704.75
2025-08-09,LinkedIn,121.32
2025-08-09,Facebook,250.86
2025-08-09,Referral,72.67
2025-08-09,Email,30.7
2025-08-09,Direct,356.31
2025-08-09,Partner,25.72
2025-08-10,Organic,838.52
2025-08-10,Google,521.14
2025-08-10,LinkedIn,168.33
2025-08-10,Facebook,259.16
2025-08-10,Referral,55.49
2025-08-10,Email,529.03
2025-08-10,Direct,51.77
2025-08-10,Partner,8.43
2025-08-11,Organic,411.9
2025-08-11,Google,900.04
2025-08-11,LinkedIn,68.9
2025-08-11,Facebook,410.08
2025-08-11,Referral,65.62
2025-08-11,Email,44.75
2025-08-11,Direct,148.68
2025-08-11,Partner,68.04
2025-08-12,Organic,631.69
2025-08-12,Google,139.53
2025-08-12,LinkedIn,55.57
2025-08-12,Facebook,426.66
2025-08-12,Referral,120.37
2025-08-12,Email,58.07
2025-08-12,Direct,48.87
2025-08-12,Partner,399.32
2025-08-13,Organic,1309.43
2025-08-13,Google,665.84
2025-08-13,LinkedIn,592.66
2025-08-13,Facebook,711.76
2025-08-13,Referral,80.65
2025-08-13,Email,17.45
2025-08-13,Direct,127.02
2025-08-13,Partner,67.51
2025-08-14,Organic,687.98
2025-08-14,Google,388.82
2025-08-14,LinkedIn,151.4
2025-08-14,Facebook,229.51
2025-08-14,Referral,282.66
2025-08-14,Email,90.47
2025-08-14,Direct,25.46
2025-08-14,Partner,99.7
2025-08-15,Organic,1482.15
2025-08-15,Google,253.95
2025-08-15,LinkedIn,321.7
2025-08-15,Facebook,914.48
2025-08-15,Referral,613.89
2025-08-15,Email,30.51
2025-08-15,Direct,486.52
2025-08-15,Partner,149.63
2025-08-16,Organic,791.16
2025-08-16,Google,746.0
2025-08-16,LinkedIn,106.99
2025-08-16,Facebook,513.98
2025-08-16,Referral,70.38
2025-08-16,Email,61.79
2025-08-16,Direct,153.03
2025-08-16,Partner,407.5
2025-08-17,Organic,1023.8
2025-08-17,Google,780.6
2025-08-17,LinkedIn,347.42
2025-08-17,Facebook,979.82
2025-08-17,Referral,58.21
2025-08-17,Email,132.94
2025-08-17,Direct,52.84
2025-08-17,Partner,108.16
2025-08-18,Organic,200.46
2025-08-18,Google,924.76
2025-08-18,LinkedIn,211.25
2025-08-18,Facebook,334.38
2025-08-18,Referral,391.59
2025-08-18,Email,154.18
2025-08-18,Direct,288.54
2025-08-18,Partner,45.88
2025-08-19,Organic,298.47
2025-08-19,Google,576.14
2025-08-19,LinkedIn,161.9
2025-08-19,Facebook,642.07
2025-08-19,Referral,237.62
2025-08-19,Email,31.27
2025-08-19,Direct,269.54
2025-08-19,Partner,132.05
2025-08-20,Organic,851.66
2025-08-20,Google,639.85
2025-08-20,LinkedIn,346.61
2025-08-20,Facebook,447.71
2025-08-20,Referral,197.34
2025-08-20,Email,66.28
2025-08-20,Direct,550.3
2025-08-20,Partner,46.92
2025-08-21,Organic,141.97
2025-08-21,Google,351.39
2025-08-21,LinkedIn,448.74
2025-08-21,Facebook,186.18
2025-08-21,Referral,311.91
2025-08-21,Email,42.16
2025-08-21,Direct,165.01
2025-08-21,Partner,42.35
2025-08-22,Organic,198.43
2025-08-22,Google,578.73
2025-08-22,LinkedIn,219.07
2025-08-22,Facebook,343.22
2025-08-22,Referral,57.7
2025-08-22,Email,52.84
2025-08-22,Direct,324.21
2025-08-22,Partner,146.51
2025-08-23,Organic,707.34
2025-08-23,Google,663.89
2025-08-23,LinkedIn,129.92
2025-08-23,Facebook,315.37
2025-08-23,Referral,267.88
2025-08-23,Email,229.37
2025-08-23,Direct,134.51
2025-08-23,Partner,34.46
2025-08-24,Organic,481.79
2025-08-24,Google,243.22
2025-08-24,LinkedIn,187.29
2025-08-24,Facebook,241.61
2025-08-24,Referral,176.47
2025-08-24,Email,38.09
2025-08-24,Direct,407.21
2025-08-24,Partner,326.77
2025-08-25,Organic,871.97
2025-08-25,Google,553.87
2025-08-25,LinkedIn,37.58
2025-08-25,Facebook,340.38
2025-08-25,Referral,338.3
2025-08-25,Email,20.78
2025-08-25,Direct,169.72
2025-08-25,Partner,31.72
2025-08-26,Organic,834.01
2025-08-26,Google,663.48
2025-08-26,LinkedIn,197.11
2025-08-26,Facebook,306.37
2025-08-26,Referral,124.25
2025-08-26,Email,45.88
2025-08-26,Direct,127.64
2025-08-26,Partner,31.6
2025-08-27,Organic,778.88
2025-08-27,Google,668.45
2025-08-27,LinkedIn,117.57
2025-08-27,Facebook,554.35
2025-08-27,Referral,539.15
2025-08-27,Email,151.86
2025-08-27,Direct,316.57
2025-08-27,Partner,146.13
2025-08-28,Organic,573.85
2025-08-28,Google,751.89
2025-08-28,LinkedIn,44.65
2025-08-28,Facebook,157.13
2025-08-28,Referral,24.1
2025-08-28,Email,61.76
2025-08-28,Direct,551.13
2025-08-28,Partner,73.77
2025-08-29,Organic,1023.43
2025-08-29,Google,463.61
2025-08-29,LinkedIn,52.22
2025-08-29,Facebook,171.38
2025-08-29,Referral,431.25
2025-08-29,Email,35.54
2025-08-29,Direct,82.79
2025-08-29,Partner,114.59
2025-08-30,Organic,753.77
2025-08-30,Google,393.05
2025-08-30,LinkedIn,321.43
2025-08-30,Facebook,557.78
2025-08-30,Referral,170.54
2025-08-30,Email,77.15
2025-08-30,Direct,105.17
2025-08-30,Partner,146.65
2025-08-31,Organic,172.96
2025-08-31,Google,366.02
2025-08-31,LinkedIn,246.73
2025-08-31,Facebook,490.63
2025-08-31,Referral,299.65
2025-08-31,Email,327.94
2025-08-31,Direct,51.73
2025-08-31,Partner,72.24
2025-09-01,Organic,1673.46
2025-09-01,Google,292.15
2025-09-01,LinkedIn,95.51
2025-09-01,Facebook,47.64
2025-09-01,Referral,69.86
2025-09-01,Email,9.31
2025-09-01,Direct,81.51
2025-09-01,Partner,24.88
2025-09-02,Organic,920.6
2025-09-02,Google,845.98
2025-09-02,LinkedIn,85.33
2025-09-02,Facebook,787.3
2025-09-02,Referral,441.63
2025-09-02,Email,434.07
2025-09-02,Direct,102.53
2025-09-02,Partner,166.93
2025-09-03,Organic,239.24
2025-09-03,Google,510.67
2025-09-03,LinkedIn,235.03
2025-09-03,Facebook,396.73
2025-09-03,Referral,153.5
2025-09-03,Email,200.84
2025-09-03,Direct,734.4
2025-09-03,Partner,60.29
2025-09-04,Organic,336.64
2025-09-04,Google,456.42
2025-09-04,LinkedIn,155.83
2025-09-04,Facebook,373.71
2025-09-04,Referral,68.77
2025-09-04,Email,140.5
2025-09-04,Direct,836.06
2025-09-04,Partner,44.55
2025-09-05,Organic,884.73
2025-09-05,Google,782.92
2025-09-05,LinkedIn,100.19
2025-09-05,Facebook,420.51
2025-09-05,Referral,215.2
2025-09-05,Email,20.34
2025-09-05,Direct,556.45
2025-09-05,Partner,275.07
2025-09-06,Organic,1051.21
2025-09-06,Google,596.91
2025-09-06,LinkedIn,96.12
2025-09-06,Facebook,627.53
2025-09-06,Referral,20.58
2025-09-06,Email,185.78
2025-09-06,Direct,107.6
2025-09-06,Partner,44.39
2025-09-07,Organic,1697.45
2025-09-07,Google,1143.93
2025-09-07,LinkedIn,22.85
2025-09-07,Facebook,314.34
2025-09-07,Referral,222.56
2025-09-07,Email,58.88
2025-09-07,Direct,12.23
2025-09-07,Partner,38.96
2025-09-08,Organic,518.01
2025-09-08,Google,1007.34
2025-09-08,LinkedIn,101.29
2025-09-08,Facebook,290.26
2025-09-08,Referral,229.96
2025-09-08,Email,27.39
2025-09-08,Direct,134.44
2025-09-08,Partner,33.23
2025-09-09,Organic,1275.64
2025-09-09,Google,778.42
2025-09-09,LinkedIn,34.82
2025-09-09,Facebook,579.11
2025-09-09,Referral,276.29
2025-09-09,Email,68.58
2025-09-09,Direct,416.09
2025-09-09,Partner,179.42
2025-09-10,Organic,671.09
2025-09-10,Google,325.72
2025-09-10,LinkedIn,356.41
2025-09-10,Facebook,504.36
2025-09-10,Referral,428.97
2025-09-10,Email,191.8
2025-09-10,Direct,192.35
2025-09-10,Partner,147.58
2025-09-11,Organic,244.95
2025-09-11,Google,498.76
2025-09-11,LinkedIn,171.22
2025-09-11,Facebook,796.1
2025-09-11,Referral,39.95
2025-09-11,Email,33.49
2025-09-11,Direct,25.32
2025-09-11,Partner,190.48
2025-09-12,Organic,1351.16
2025-09-12,Google,185.9
2025-09-12,LinkedIn,329.56
2025-09-12,Facebook,364.76
2025-09-12,Referral,71.49
2025-09-12,Email,23.9
2025-09-12,Direct,158.1
2025-09-12,Partner,128.35
2025-09-13,Organic,534.55
2025-09-13,Google,511.79
2025-09-13,LinkedIn,184.89
2025-09-13,Facebook,147.1
2025-09-13,Referral,56.34
2025-09-13,Email,54.65
2025-09-13,Direct,74.24
2025-09-13,Partner,70.05
2025-09-14,Organic,817.4
2025-09-14,Google,502.15
2025-09-14,LinkedIn,258.65
2025-09-14,Facebook,668.63
2025-09-14,Referral,107.63
2025-09-14,Email,25.16
2025-09-14,Direct,475.68
2025-09-14,Partner,129.61
2025-09-15,Organic,505.67
2025-09-15,Google,484.16
2025-09-15,LinkedIn,254.41
2025-09-15,Facebook,65.5
2025-09-15,Referral,415.01
2025-09-15,Email,132.72
2025-09-15,Direct,58.52
2025-09-15,Partner,60.74
2025-09-16,Organic,227.38
2025-09-16,Google,1011.59
2025-09-16,LinkedIn,411.57
2025-09-16,Facebook,102.66
2025-09-16,Referral,32.12
2025-09-16,Email,192.94
2025-09-16,Direct,289.1
2025-09-16,Partner,394.85
2025-09-17,Organic,343.94
2025-09-17,Google,572.88
2025-09-17,LinkedIn,46.79
2025-09-17,Facebook,322.0
2025-09-17,Referral,625.52
2025-09-17,Email,43.18
2025-09-17,Direct,115.79
2025-09-17,Partner,260.69
2025-09-18,Organic,1143.25
2025-09-18,Google,301.5
2025-09-18,LinkedIn,462.81
2025-09-18,Facebook,246.16
2025-09-18,Referral,289.18
2025-09-18,Email,608.3
2025-09-18,Direct,100.39
2025-09-18,Partner,51.98
2025-09-19,Organic,941.65
2025-09-19,Google,519.16
2025-09-19,LinkedIn,318.37
2025-09-19,Facebook,36.87
2025-09-19,Referral,30.22
2025-09-19,Email,152.72
2025-09-19,Direct,193.87
2025-09-19,Partner,13.82
2025-09-20,Organic,144.98
2025-09-20,Google,1279.63
2025-09-20,LinkedIn,182.48
2025-09-20,Facebook,211.58
2025-09-20,Referral,502.35
2025-09-20,Email,38.0
2025-09-20,Direct,44.18
2025-09-20,Partner,115.34
2025-09-21,Organic,801.42
2025-09-21,Google,468.19
2025-09-21,LinkedIn,378.37
2025-09-21,Facebook,162.68
2025-09-21,Referral,83.12
2025-09-21,Email,142.04
2025-09-21,Direct,109.89
2025-09-21,Partner,44.2
2025-09-22,Organic,1072.53
2025-09-22,Google,418.99
2025-09-22,LinkedIn,52.27
2025-09-22,Facebook,117.78
2025-09-22,Referral,426.52
2025-09-22,Email,23.71
2025-09-22,Direct,149.08
2025-09-22,Partner,34.83
2025-09-23,Organic,161.55
2025-09-23,Google,393.5
2025-09-23,LinkedIn,70.77
2025-09-23,Facebook,338.98
2025-09-23,Referral,289.46
2025-09-23,Email,102.96
2025-09-23,Direct,147.29
2025-09-23,Partner,27.68
2025-09-24,Organic,618.6
2025-09-24,Google,196.19
2025-09-24,LinkedIn,51.32
2025-09-24,Facebook,832.74
2025-09-24,Referral,717.48
2025-09-24,Email,106.35
2025-09-24,Direct,286.59
2025-09-24,Partner,30.43
2025-09-25,Organic,1461.55
2025-09-25,Google,679.51
2025-09-25,LinkedIn,119.31
2025-09-25,Facebook,551.05
2025-09-25,Referral,85.31
2025-09-25,Email,54.05
2025-09-25,Direct,194.1
2025-09-25,Partner,387.58
2025-09-26,Organic,1488.13
2025-09-26,Google,406.1
2025-09-26,LinkedIn,105.27
2025-09-26,Facebook,234.69
2025-09-26,Referral,134.7
2025-09-26,Email,237.85
2025-09-26,Direct,254.59
2025-09-26,Partner,53.6
2025-09-27,Organic,318.94
2025-09-27,Google,393.01
2025-09-27,LinkedIn,86.29
2025-09-27,Facebook,1020.69
2025-09-27,Referral,142.89
2025-09-27,Email,168.95
2025-09-27,Direct,10.72
2025-09-27,Partner,69.47
2025-09-28,Organic,1400.65
2025-09-28,Google,661.68
2025-09-28,LinkedIn,34.35
2025-09-28,Facebook,616.37
2025-09-28,Referral,651.88
2025-09-28,Email,199.12
2025-09-28,Direct,49.15
2025-09-28,Partner,160.77
2025-09-29,Organic,1083.1
2025-09-29,Google,338.4
2025-09-29,LinkedIn,374.15
2025-09-29,Facebook,791.49
2025-09-29,Referral,535.56
2025-09-29,Email,143.89
2025-09-29,Direct,69.98
2025-09-29,Partner,48.46
2025-09-30,Organic,968.04
2025-09-30,Google,206.85
2025-09-30,LinkedIn,159.71
2025-09-30,Facebook,469.69
2025-09-30,Referral,77.65
2025-09-30,Email,179.74
2025-09-30,Direct,436.21
2025-09-30,Partner,172.8
2025-10-01,Organic,912.3
2025-10-01,Google,831.89
2025-10-01,LinkedIn,114.9
2025-10-01,Facebook,621.43
2025-10-01,Referral,207.97
2025-10-01,Email,39.86
2025-10-01,Direct,179.44
2025-10-01,Partner,35.04
2025-10-02,Organic,794.43
2025-10-02,Google,476.44
2025-10-02,LinkedIn,203.99
2025-10-02,Facebook,233.32
2025-10-02,Referral,413.96
2025-10-02,Email,53.6
2025-10-02,Direct,108.85
2025-10-02,Partner,74.15
2025-10-03,Organic,626.55
2025-10-03,Google,1006.14
2025-10-03,LinkedIn,465.24
2025-10-03,Facebook,704.44
2025-10-03,Referral,40.74
2025-10-03,Email,197.98
2025-10-03,Direct,63.97
2025-10-03,Partner,284.77
2025-10-04,Organic,317.76
2025-10-04,Google,762.1
2025-10-04,LinkedIn,57.38
2025-10-04,Facebook,119.05
2025-10-04,Referral,227.81
2025-10-04,Email,61.17
2025-10-04,Direct,151.54
2025-10-04,Partner,42.21
2025-10-05,Organic,433.5
2025-10-05,Google,737.44
2025-10-05,LinkedIn,589.3
2025-10-05,Facebook,227.95
2025-10-05,Referral,564.5
2025-10-05,Email,77.67
2025-10-05,Direct,325.1
2025-10-05,Partner,185.55
2025-10-06,Organic,308.69
2025-10-06,Google,211.8
2025-10-06,LinkedIn,393.34
2025-10-06,Facebook,374.71
2025-10-06,Referral,74.54
2025-10-06,Email,94.0
2025-10-06,Direct,205.61
2025-10-06,Partner,324.39
2025-10-07,Organic,1600.62
2025-10-07,Google,574.62
2025-10-07,LinkedIn,19.26
2025-10-07,Facebook,246.08
2025-10-07,Referral,22.38
2025-10-07,Email,287.23
2025-10-07,Direct,515.7
2025-10-07,Partner,54.09
2025-10-08,Organic,215.1
2025-10-08,Google,1077.36
2025-10-08,LinkedIn,278.26
2025-10-08,Facebook,327.77
2025-10-08,Referral,82.34
2025-10-08,Email,7.91
2025-10-08,Direct,118.9
2025-10-08,Partner,106.0
2025-10-09,Organic,1324.44
2025-10-09,Google,169.76
2025-10-09,LinkedIn,321.93
2025-10-09,Facebook,328.64
2025-10-09,Referral,57.39
2025-10-09,Email,74.25
2025-10-09,Direct,518.86
2025-10-09,Partner,260.29
2025-10-10,Organic,298.37
2025-10-10,Google,337.66
2025-10-10,LinkedIn,557.68
2025-10-10,Facebook,159.68
2025-10-10,Referral,362.09
2025-10-10,Email,426.47
2025-10-10,Direct,172.79
2025-10-10,Partner,30.69
2025-10-11,Organic,1512.92
2025-10-11,Google,646.42
2025-10-11,LinkedIn,208.1
2025-10-11,Facebook,61.25
2025-10-11,Referral,341.5
2025-10-11,Email,498.51
2025-10-11,Direct,225.76
2025-10-11,Partner,62.79
2025-10-12,Organic,1066.28
2025-10-12,Google,635.92
2025-10-12,LinkedIn,432.86
2025-10-12,Facebook,307.7
2025-10-12,Referral,212.07
2025-10-12,Email,115.66
2025-10-12,Direct,397.7
2025-10-12,Partner,52.23
2025-10-13,Organic,1209.38
2025-10-13,Google,715.67
2025-10-13,LinkedIn,254.57
2025-10-13,Facebook,288.72
2025-10-13,Referral,65.71
2025-10-13,Email,96.14
2025-10-13,Direct,192.3
2025-10-13,Partner,66.01
2025-10-14,Organic,680.48
2025-10-14,Google,746.65
2025-10-14,LinkedIn,293.56
2025-10-14,Facebook,715.91
2025-10-14,Referral,376.86
2025-10-14,Email,147.74
2025-10-14,Direct,24.83
2025-10-14,Partner,27.88
2025-10-15,Organic,1096.33
2025-10-15,Google,782.9
2025-10-15,LinkedIn,175.06
2025-10-15,Facebook,267.41
2025-10-15,Referral,73.74
2025-10-15,Email,8.92
2025-10-15,Direct,458.34
2025-10-15,Partner,153.23
2025-10-16,Organic,621.68
2025-10-16,Google,846.95
2025-10-16,LinkedIn,156.99
2025-10-16,Facebook,305.11
2025-10-16,Referral,14.96
2025-10-16,Email,125.11
2025-10-16,Direct,184.19
2025-10-16,Partner,149.55
2025-10-17,Organic,969.26
2025-10-17,Google,176.45
2025-10-17,LinkedIn,286.4
2025-10-17,Facebook,437.48
2025-10-17,Referral,385.69
2025-10-17,Email,67.45
2025-10-17,Direct,85.36
2025-10-17,Partner,362.36
2025-10-18,Organic,1098.65
2025-10-18,Google,210.27
2025-10-18,LinkedIn,200.68
2025-10-18,Facebook,39.41
2025-10-18,Referral,160.49
2025-10-18,Email,222.6
2025-10-18,Direct,179.25
2025-10-18,Partner,125.07
2025-10-19,Organic,959.28
2025-10-19,Google,571.94
2025-10-19,LinkedIn,59.64
2025-10-19,Facebook,758.55
2025-10-19,Referral,662.36
2025-10-19,Email,27.38
2025-10-19,Direct,30.14
2025-10-19,Partner,40.78
2025-10-20,Organic,1016.45
2025-10-20,Google,519.03
2025-10-20,LinkedIn,46.91
2025-10-20,Facebook,174.66
2025-10-20,Referral,27.31
2025-10-20,Email,179.83
2025-10-20,Direct,63.74
2025-10-20,Partner,120.97
2025-10-21,Organic,307.99
2025-10-21,Google,501.97
2025-10-21,LinkedIn,50.25
2025-10-21,Facebook,243.11
2025-10-21,Referral,93.04
2025-10-21,Email,90.83
2025-10-21,Direct,41.95
2025-10-21,Partner,134.81
2025-10-22,Organic,598.44
2025-10-22,Google,691.41
2025-10-22,LinkedIn,111.54
2025-10-22,Facebook,474.38
2025-10-22,Referral,487.64
2025-10-22,Email,28.59
2025-10-22,Direct,42.64
2025-10-22,Partner,22.81
2025-10-23,Organic,1699.09
2025-10-23,Google,999.83
2025-10-23,LinkedIn,29.87
2025-10-23,Facebook,227.2
2025-10-23,Referral,218.63
2025-10-23,Email,50.45
2025-10-23,Direct,257.07
2025-10-23,Partner,46.38
2025-10-24,Organic,1256.8
2025-10-24,Google,120.03
2025-10-24,LinkedIn,136.52
2025-10-24,Facebook,727.4
2025-10-24,Referral,270.08
2025-10-24,Email,23.56
2025-10-24,Direct,54.97
2025-10-24,Partner,54.0
2025-10-25,Organic,314.07
2025-10-25,Google,444.8
2025-10-25,LinkedIn,127.39
2025-10-25,Facebook,824.38
2025-10-25,Referral,50.51
2025-10-25,Email,54.07
2025-10-25,Direct,120.27
2025-10-25,Partner,70.08
2025-10-26,Organic,626.46
2025-10-26,Google,407.87
2025-10-26,LinkedIn,40.3
2025-10-26,Facebook,280.65
2025-10-26,Referral,40.48
2025-10-26,Email,61.05
2025-10-26,Direct,228.19
2025-10-26,Partner,155.66
2025-10-27,Organic,769.82
2025-10-27,Google,804.52
2025-10-27,LinkedIn,119.83
2025-10-27,Facebook,402.82
2025-10-27,Referral,54.66
2025-10-27,Email,17.76
2025-10-27,Direct,573.89
2025-10-27,Partner,198.81
2025-10-28,Organic,464.53
2025-10-28,Google,874.57
2025-10-28,LinkedIn,230.45
2025-10-28,Facebook,123.62
2025-10-28,Referral,65.56
2025-10-28,Email,266.55
2025-10-28,Direct,156.86
2025-10-28,Partner,23.94
2025-10-29,Organic,1610.98
2025-10-29,Google,766.39
2025-10-29,LinkedIn,134.49
2025-10-29,Facebook,118.99
2025-10-29,Referral,100.35
2025-10-29,Email,63.26
2025-10-29,Direct,30.86
2025-10-29,Partner,218.89
2025-10-30,Organic,661.03
2025-10-30,Google,613.05
2025-10-30,LinkedIn,149.53
2025-10-30,Facebook,693.84
2025-10-30,Referral,603.63
2025-10-30,Email,223.82
2025-10-30,Direct,44.68
2025-10-30,Partner,233.11
2025-10-31,Organic,1079.39
2025-10-31,Google,204.36
2025-10-31,LinkedIn,154.62
2025-10-31,Facebook,375.01
2025-10-31,Referral,132.25
2025-10-31,Email,92.51
2025-10-31,Direct,347.46
2025-10-31,Partner,73.7
2025-11-01,Organic,1282.57
2025-11-01,Google,436.71
2025-11-01,LinkedIn,210.91
2025-11-01,Facebook,46.14
2025-11-01,Referral,731.53
2025-11-01,Email,237.53
2025-11-01,Direct,127.97
2025-11-01,Partner,30.15
2025-11-02,Organic,1153.83
2025-11-02,Google,721.93
2025-11-02,LinkedIn,114.49
2025-11-02,Facebook,548.78
2025-11-02,Referral,53.82
2025-11-02,Email,49.05
2025-11-02,Direct,149.24
2025-11-02,Partner,13.11
2025-11-03,Organic,651.62
2025-11-03,Google,455.78
2025-11-03,LinkedIn,254.62
2025-11-03,Facebook,194.99
2025-11-03,Referral,206.96
2025-11-03,Email,56.02
2025-11-03,Direct,38.53
2025-11-03,Partner,364.88
2025-11-04,Organic,1143.99
2025-11-04,Google,810.37
2025-11-04,LinkedIn,281.2
2025-11-04,Facebook,655.38
2025-11-04,Referral,89.72
2025-11-04,Email,191.4
2025-11-04,Direct,31.11
2025-11-04,Partner,35.18
2025-11-05,Organic,498.14
2025-11-05,Google,511.59
2025-11-05,LinkedIn,133.31
2025-11-05,Facebook,368.72
2025-11-05,Referral,26.84
2025-11-05,Email,154.14
2025-11-05,Direct,200.83
2025-11-05,Partner,26.35
2025-11-06,Organic,518.96
2025-11-06,Google,199.49
2025-11-06,LinkedIn,10.71
2025-11-06,Facebook,890.32
2025-11-06,Referral,426.31
2025-11-06,Email,372.5
2025-11-06,Direct,23.02
2025-11-06,Partner,49.69
2025-11-07,Organic,734.23
2025-11-07,Google,158.39
2025-11-07,LinkedIn,282.23
2025-11-07,Facebook,490.73
2025-11-07,Referral,531.44
2025-11-07,Email,156.72
2025-11-07,Direct,555.12
2025-11-07,Partner,23.06
2025-11-08,Organic,302.44
2025-11-08,Google,897.34
2025-11-08,LinkedIn,423.6
2025-11-08,Facebook,128.42
2025-11-08,Referral,36.1
2025-11-08,Email,317.25
2025-11-08,Direct,172.97
2025-11-08,Partner,93.35
2025-11-09,Organic,517.53
2025-11-09,Google,502.83
2025-11-09,LinkedIn,131.66
2025-11-09,Facebook,982.94
2025-11-09,Referral,67.46
2025-11-09,Email,472.6
2025-11-09,Direct,218.44
2025-11-09,Partner,145.59
2025-11-10,Organic,844.47
2025-11-10,Google,1079.94
2025-11-10,LinkedIn,19.72
2025-11-10,Facebook,45.66
2025-11-10,Referral,197.28
2025-11-10,Email,375.89
2025-11-10,Direct,246.69
2025-11-10,Partner,32.68
2025-11-11,Organic,1412.08
2025-11-11,Google,213.36
2025-11-11,LinkedIn,33.83
2025-11-11,Facebook,624.43
2025-11-11,Referral,112.91
2025-11-11,Email,17.03
2025-11-11,Direct,252.72
2025-11-11,Partner,81.99
2025-11-12,Organic,1055.85
2025-11-12,Google,692.24
2025-11-12,LinkedIn,144.34
2025-11-12,Facebook,423.48
2025-11-12,Referral,529.25
2025-11-12,Email,70.11
2025-11-12,Direct,52.31
2025-11-12,Partner,41.58
2025-11-13,Organic,405.54
2025-11-13,Google,1051.06
2025-11-13,LinkedIn,115.37
2025-11-13,Facebook,367.93
2025-11-13,Referral,335.32
2025-11-13,Email,139.65
2025-11-13,Direct,112.39
2025-11-13,Partner,73.4
2025-11-14,Organic,899.63
2025-11-14,Google,458.2
2025-11-14,LinkedIn,332.62
2025-11-14,Facebook,451.85
2025-11-14,Referral,81.01
2025-11-14,Email,189.21
2025-11-14,Direct,280.7
2025-11-14,Partner,36.17
2025-11-15,Organic,168.13
2025-11-15,Google,393.07
2025-11-15,LinkedIn,243.45
2025-11-15,Facebook,146.56
2025-11-15,Referral,593.67
2025-11-15,Email,485.79
2025-11-15,Direct,214.01
2025-11-15,Partner,226.17
2025-11-16,Organic,395.09
2025-11-16,Google,725.99
2025-11-16,LinkedIn,53.61
2025-11-16,Facebook,544.16
2025-11-16,Referral,265.11
2025-11-16,Email,61.38
